ts,open,high,low,close,volume
2025-04-17 00:00:00+00:00,5308.0,5308.25,5301.25,5306.25,939.0
2025-04-17 00:01:00+00:00,5306.5,5312.75,5305.25,5310.5,1175.0
2025-04-17 00:02:00+00:00,5310.5,5312.5,5309.75,5311.5,586.0
2025-04-17 00:03:00+00:00,5311.5,5321.75,5311.5,5314.75,2185.0
2025-04-17 00:04:00+00:00,5314.75,5319.0,5314.25,5316.5,1182.0
2025-04-17 00:05:00+00:00,5316.75,5319.0,5315.0,5316.25,710.0
2025-04-17 00:06:00+00:00,5316.5,5316.5,5310.5,5311.5,689.0
2025-04-17 00:07:00+00:00,5311.5,5315.0,5307.0,5313.75,1526.0
2025-04-17 00:08:00+00:00,5314.25,5317.5,5313.75,5315.0,1133.0
2025-04-17 00:09:00+00:00,5315.0,5317.75,5314.75,5316.75,560.0
2025-04-17 00:10:00+00:00,5316.75,5319.0,5316.25,5316.25,481.0
2025-04-17 00:11:00+00:00,5316.25,5317.75,5315.75,5316.0,298.0
2025-04-17 00:12:00+00:00,5316.0,5316.75,5315.5,5316.25,191.0
2025-04-17 00:13:00+00:00,5316.25,5317.75,5315.75,5317.5,214.0
2025-04-17 00:14:00+00:00,5317.75,5317.75,5316.25,5316.5,193.0
2025-04-17 00:15:00+00:00,5316.75,5320.75,5316.5,5318.0,857.0
2025-04-17 00:16:00+00:00,5318.25,5318.25,5308.5,5314.0,1730.0
2025-04-17 00:17:00+00:00,5313.5,5315.5,5313.25,5313.25,452.0
2025-04-17 00:18:00+00:00,5313.25,5313.75,5312.25,5312.75,291.0
2025-04-17 00:19:00+00:00,5312.5,5312.75,5310.5,5311.5,421.0
2025-04-17 00:20:00+00:00,5311.25,5313.5,5310.75,5313.5,272.0
2025-04-17 00:21:00+00:00,5313.5,5313.75,5312.0,5313.5,169.0
2025-04-17 00:22:00+00:00,5313.25,5313.75,5312.0,5313.5,200.0
2025-04-17 00:23:00+00:00,5313.5,5316.0,5312.5,5315.0,505.0
2025-04-17 00:24:00+00:00,5315.25,5316.0,5314.75,5314.75,199.0
2025-04-17 00:25:00+00:00,5314.75,5316.0,5314.0,5316.0,171.0
2025-04-17 00:26:00+00:00,5315.75,5316.25,5314.75,5316.0,238.0
2025-04-17 00:27:00+00:00,5315.75,5316.75,5315.0,5315.5,169.0
2025-04-17 00:28:00+00:00,5315.75,5315.75,5315.0,5315.25,155.0
2025-04-17 00:29:00+00:00,5315.25,5315.5,5314.25,5314.5,160.0
2025-04-17 00:30:00+00:00,5314.75,5315.0,5312.0,5313.5,408.0
2025-04-17 00:31:00+00:00,5313.5,5315.0,5313.25,5313.5,147.0
2025-04-17 00:32:00+00:00,5313.5,5314.5,5312.75,5314.0,137.0
2025-04-17 00:33:00+00:00,5314.25,5315.0,5313.5,5314.25,127.0
2025-04-17 00:34:00+00:00,5314.0,5314.5,5313.75,5314.5,61.0
2025-04-17 00:35:00+00:00,5314.75,5315.0,5313.75,5314.75,88.0
2025-04-17 00:36:00+00:00,5315.0,5317.25,5314.25,5316.75,251.0
2025-04-17 00:37:00+00:00,5317.0,5317.75,5316.5,5316.75,175.0
2025-04-17 00:38:00+00:00,5317.0,5317.75,5316.5,5317.75,210.0
2025-04-17 00:39:00+00:00,5317.5,5317.75,5316.0,5316.25,153.0
2025-04-17 00:40:00+00:00,5316.25,5317.75,5314.5,5317.5,222.0
2025-04-17 00:41:00+00:00,5317.25,5317.75,5316.75,5317.5,130.0
2025-04-17 00:42:00+00:00,5317.75,5319.0,5317.25,5318.25,232.0
2025-04-17 00:43:00+00:00,5318.5,5319.25,5318.0,5318.5,220.0
2025-04-17 00:44:00+00:00,5318.25,5319.0,5317.5,5318.5,138.0
2025-04-17 00:45:00+00:00,5318.25,5320.0,5318.25,5319.5,232.0
2025-04-17 00:46:00+00:00,5319.5,5322.75,5319.25,5319.75,680.0
2025-04-17 00:47:00+00:00,5319.75,5320.25,5318.25,5320.0,285.0
2025-04-17 00:48:00+00:00,5320.0,5320.25,5318.25,5318.75,173.0
2025-04-17 00:49:00+00:00,5318.75,5319.5,5318.25,5319.0,169.0
2025-04-17 00:50:00+00:00,5319.0,5324.0,5319.0,5322.5,680.0
2025-04-17 00:51:00+00:00,5322.75,5325.75,5321.25,5324.5,1105.0
2025-04-17 00:52:00+00:00,5324.75,5324.75,5322.75,5323.25,275.0
2025-04-17 00:53:00+00:00,5323.25,5324.5,5323.0,5324.25,253.0
2025-04-17 00:54:00+00:00,5324.25,5325.0,5323.5,5323.75,276.0
2025-04-17 00:55:00+00:00,5324.0,5325.0,5323.75,5324.25,153.0
2025-04-17 00:56:00+00:00,5324.0,5324.75,5324.0,5324.25,98.0
2025-04-17 00:57:00+00:00,5324.5,5331.0,5323.75,5328.25,1348.0
2025-04-17 00:58:00+00:00,5328.25,5329.75,5327.0,5329.25,465.0
2025-04-17 00:59:00+00:00,5329.0,5329.0,5327.75,5328.5,247.0
2025-04-17 01:00:00+00:00,5328.5,5329.0,5325.75,5326.0,503.0
2025-04-17 01:01:00+00:00,5326.25,5326.5,5325.25,5325.75,278.0
2025-04-17 01:02:00+00:00,5325.5,5326.0,5325.25,5326.0,168.0
2025-04-17 01:03:00+00:00,5325.75,5327.0,5325.25,5325.25,270.0
2025-04-17 01:04:00+00:00,5325.5,5325.75,5324.75,5325.0,165.0
2025-04-17 01:05:00+00:00,5325.0,5326.25,5324.25,5325.25,164.0
2025-04-17 01:06:00+00:00,5325.25,5328.0,5324.75,5327.75,270.0
2025-04-17 01:07:00+00:00,5327.5,5328.25,5325.0,5325.0,255.0
2025-04-17 01:08:00+00:00,5325.25,5326.75,5325.0,5326.0,138.0
2025-04-17 01:09:00+00:00,5326.0,5326.75,5325.5,5325.5,106.0
2025-04-17 01:10:00+00:00,5325.5,5326.0,5324.25,5324.25,281.0
2025-04-17 01:11:00+00:00,5324.5,5324.75,5324.0,5324.0,212.0
2025-04-17 01:12:00+00:00,5324.25,5324.75,5324.0,5324.75,88.0
2025-04-17 01:13:00+00:00,5324.5,5325.5,5324.0,5324.5,153.0
2025-04-17 01:14:00+00:00,5324.75,5325.5,5324.25,5325.0,137.0
2025-04-17 01:15:00+00:00,5324.75,5327.5,5324.5,5326.75,275.0
2025-04-17 01:16:00+00:00,5326.75,5327.25,5326.0,5326.0,92.0
2025-04-17 01:17:00+00:00,5326.5,5326.75,5325.75,5326.75,100.0
2025-04-17 01:18:00+00:00,5326.5,5326.75,5326.0,5326.5,93.0
2025-04-17 01:19:00+00:00,5326.5,5326.75,5325.5,5326.25,92.0
2025-04-17 01:20:00+00:00,5326.5,5326.75,5325.75,5326.0,85.0
2025-04-17 01:21:00+00:00,5326.5,5327.0,5325.75,5327.0,147.0
2025-04-17 01:22:00+00:00,5326.75,5326.75,5325.5,5325.75,129.0
2025-04-17 01:23:00+00:00,5325.75,5326.0,5325.5,5325.75,49.0
2025-04-17 01:24:00+00:00,5325.75,5326.0,5325.0,5325.0,104.0
2025-04-17 01:25:00+00:00,5325.25,5326.0,5325.25,5325.75,100.0
2025-04-17 01:26:00+00:00,5325.5,5326.5,5325.0,5326.0,81.0
2025-04-17 01:27:00+00:00,5326.25,5326.25,5325.75,5326.0,55.0
2025-04-17 01:28:00+00:00,5326.25,5326.25,5325.25,5325.75,96.0
2025-04-17 01:29:00+00:00,5325.75,5325.75,5325.25,5325.5,81.0
2025-04-17 01:30:00+00:00,5325.25,5326.0,5324.25,5325.0,231.0
2025-04-17 01:31:00+00:00,5325.0,5326.5,5324.75,5326.5,242.0
2025-04-17 01:32:00+00:00,5326.5,5328.0,5326.0,5328.0,238.0
2025-04-17 01:33:00+00:00,5327.75,5329.25,5327.5,5328.5,221.0
2025-04-17 01:34:00+00:00,5328.5,5328.75,5327.0,5327.75,214.0
2025-04-17 01:35:00+00:00,5327.75,5332.5,5327.75,5331.25,749.0
2025-04-17 01:36:00+00:00,5331.0,5331.75,5329.5,5330.25,262.0
2025-04-17 01:37:00+00:00,5330.25,5330.25,5328.0,5328.75,298.0
2025-04-17 01:38:00+00:00,5328.25,5328.75,5327.75,5327.75,162.0
2025-04-17 01:39:00+00:00,5327.5,5328.0,5326.5,5327.25,202.0
2025-04-17 01:40:00+00:00,5327.5,5327.75,5326.5,5326.75,145.0
2025-04-17 01:41:00+00:00,5326.75,5327.0,5325.25,5325.75,274.0
2025-04-17 01:42:00+00:00,5326.0,5328.5,5325.75,5327.75,213.0
2025-04-17 01:43:00+00:00,5327.5,5328.0,5326.5,5326.5,116.0
2025-04-17 01:44:00+00:00,5326.5,5327.75,5326.5,5327.25,105.0
2025-04-17 01:45:00+00:00,5327.25,5328.25,5327.0,5327.5,113.0
2025-04-17 01:46:00+00:00,5327.75,5328.0,5327.0,5327.75,96.0
2025-04-17 01:47:00+00:00,5327.25,5327.75,5326.25,5326.5,178.0
2025-04-17 01:48:00+00:00,5326.5,5326.5,5325.0,5325.5,365.0
2025-04-17 01:49:00+00:00,5325.5,5325.75,5323.25,5324.25,458.0
2025-04-17 01:50:00+00:00,5324.25,5325.25,5323.0,5325.25,319.0
2025-04-17 01:51:00+00:00,5325.0,5325.25,5324.25,5324.75,210.0
2025-04-17 01:52:00+00:00,5325.0,5327.75,5324.75,5326.75,274.0
2025-04-17 01:53:00+00:00,5326.75,5327.25,5325.75,5327.0,145.0
2025-04-17 01:54:00+00:00,5327.0,5329.25,5326.75,5329.25,281.0
2025-04-17 01:55:00+00:00,5329.0,5329.5,5328.25,5328.75,227.0
2025-04-17 01:56:00+00:00,5329.0,5330.5,5328.75,5329.5,322.0
2025-04-17 01:57:00+00:00,5329.75,5330.0,5327.75,5328.0,186.0
2025-04-17 01:58:00+00:00,5327.75,5329.0,5327.5,5328.75,113.0
2025-04-17 01:59:00+00:00,5328.25,5329.0,5328.25,5328.75,58.0
2025-04-17 02:00:00+00:00,5328.5,5329.25,5326.5,5327.0,492.0
2025-04-17 02:01:00+00:00,5327.0,5328.0,5326.5,5327.0,232.0
2025-04-17 02:02:00+00:00,5326.5,5328.0,5326.25,5327.25,142.0
2025-04-17 02:03:00+00:00,5327.5,5327.5,5327.0,5327.25,52.0
2025-04-17 02:04:00+00:00,5327.5,5328.5,5326.75,5328.5,205.0
2025-04-17 02:05:00+00:00,5328.25,5329.0,5328.0,5328.5,78.0
2025-04-17 02:06:00+00:00,5328.5,5329.5,5328.25,5328.75,258.0
2025-04-17 02:07:00+00:00,5328.5,5328.5,5328.0,5328.0,42.0
2025-04-17 02:08:00+00:00,5328.0,5328.5,5327.5,5327.5,62.0
2025-04-17 02:09:00+00:00,5327.75,5330.25,5327.75,5329.5,288.0
2025-04-17 02:10:00+00:00,5329.5,5331.0,5329.25,5330.5,372.0
2025-04-17 02:11:00+00:00,5330.25,5330.75,5329.25,5329.75,165.0
2025-04-17 02:12:00+00:00,5330.0,5330.0,5329.5,5329.75,89.0
2025-04-17 02:13:00+00:00,5329.5,5330.75,5329.5,5329.5,218.0
2025-04-17 02:14:00+00:00,5329.5,5330.25,5329.5,5329.5,115.0
2025-04-17 02:15:00+00:00,5329.75,5331.0,5329.25,5330.5,204.0
2025-04-17 02:16:00+00:00,5330.5,5336.25,5330.25,5333.0,1568.0
2025-04-17 02:17:00+00:00,5332.5,5333.5,5332.25,5333.25,190.0
2025-04-17 02:18:00+00:00,5333.5,5334.25,5333.25,5334.0,280.0
2025-04-17 02:19:00+00:00,5334.0,5334.0,5332.25,5333.0,286.0
2025-04-17 02:20:00+00:00,5332.75,5334.0,5332.5,5333.5,301.0
2025-04-17 02:21:00+00:00,5333.5,5333.75,5332.5,5333.5,221.0
2025-04-17 02:22:00+00:00,5333.25,5333.75,5332.0,5333.25,175.0
2025-04-17 02:23:00+00:00,5333.5,5333.75,5332.0,5332.25,123.0
2025-04-17 02:24:00+00:00,5332.0,5332.25,5331.0,5331.5,202.0
2025-04-17 02:25:00+00:00,5331.5,5331.75,5331.0,5331.75,169.0
2025-04-17 02:26:00+00:00,5331.75,5332.0,5331.25,5331.5,74.0
2025-04-17 02:27:00+00:00,5331.25,5331.75,5331.0,5331.25,147.0
2025-04-17 02:28:00+00:00,5331.5,5331.75,5331.0,5331.5,97.0
2025-04-17 02:29:00+00:00,5331.25,5332.25,5331.0,5331.5,109.0
2025-04-17 02:30:00+00:00,5331.75,5331.75,5330.25,5330.5,167.0
2025-04-17 02:31:00+00:00,5330.0,5330.5,5329.75,5330.0,148.0
2025-04-17 02:32:00+00:00,5330.25,5330.5,5329.75,5330.25,88.0
2025-04-17 02:33:00+00:00,5330.5,5331.0,5329.25,5329.25,156.0
2025-04-17 02:34:00+00:00,5329.5,5329.75,5329.0,5329.25,144.0
2025-04-17 02:35:00+00:00,5329.5,5329.75,5329.0,5329.5,69.0
2025-04-17 02:36:00+00:00,5329.25,5330.0,5328.25,5329.0,221.0
2025-04-17 02:37:00+00:00,5329.25,5329.5,5328.5,5328.5,75.0
2025-04-17 02:38:00+00:00,5328.5,5329.0,5328.0,5329.0,94.0
2025-04-17 02:39:00+00:00,5328.75,5329.0,5324.25,5325.0,673.0
2025-04-17 02:40:00+00:00,5325.0,5328.0,5321.0,5327.5,946.0
2025-04-17 02:41:00+00:00,5327.75,5328.0,5324.0,5326.0,784.0
2025-04-17 02:42:00+00:00,5326.0,5326.0,5325.25,5326.0,147.0
2025-04-17 02:43:00+00:00,5326.0,5327.0,5325.75,5326.5,115.0
2025-04-17 02:44:00+00:00,5326.75,5327.25,5326.5,5327.25,129.0
2025-04-17 02:45:00+00:00,5326.75,5331.5,5326.5,5330.75,1271.0
2025-04-17 02:46:00+00:00,5330.75,5332.5,5329.75,5332.5,322.0
