ts,open,high,low,close,volume
2025-04-22 00:00:00+00:00,5205.5,5209.0,5200.75,5205.75,17245.0
2025-04-22 01:00:00+00:00,5206.0,5224.0,5204.25,5214.25,22508.0
2025-04-22 02:00:00+00:00,5214.25,5218.75,5210.5,5214.5,13659.0
2025-04-22 03:00:00+00:00,5214.5,5216.0,5198.0,5204.0,17774.0
2025-04-22 04:00:00+00:00,5203.75,5206.25,5201.0,5204.0,7244.0
2025-04-22 05:00:00+00:00,5204.0,5211.0,5201.0,5207.0,9375.0
2025-04-22 06:00:00+00:00,5206.75,5251.25,5203.25,5248.25,20745.0
2025-04-22 07:00:00+00:00,5248.25,5254.5,5229.0,5230.75,28255.0
2025-04-22 08:00:00+00:00,5230.75,5240.0,5224.5,5236.5,19932.0
2025-04-22 09:00:00+00:00,5236.75,5239.25,5227.5,5233.5,10896.0
2025-04-22 10:00:00+00:00,5233.25,5238.5,5228.5,5232.25,15832.0
2025-04-22 11:00:00+00:00,5232.5,5234.25,5216.75,5220.25,25273.0
2025-04-22 12:00:00+00:00,5220.0,5239.0,5218.25,5238.25,32716.0
2025-04-22 13:00:00+00:00,5238.25,5267.75,5236.0,5264.0,169803.0
2025-04-22 14:00:00+00:00,5264.0,5294.5,5262.25,5292.0,191681.0
2025-04-22 15:00:00+00:00,5292.0,5311.0,5283.0,5307.25,162902.0
2025-04-22 16:00:00+00:00,5307.5,5339.25,5307.25,5321.0,204578.0
2025-04-22 17:00:00+00:00,5321.25,5332.75,5262.5,5263.0,268094.0
2025-04-22 18:00:00+00:00,5263.25,5318.5,5262.0,5313.0,139324.0
2025-04-22 19:00:00+00:00,5313.0,5320.75,5287.5,5314.25,190085.0
2025-04-22 20:00:00+00:00,5314.5,5329.75,5311.75,5315.0,26961.0
2025-04-22 22:00:00+00:00,5375.0,5417.75,5375.0,5416.5,60203.0
2025-04-22 23:00:00+00:00,5416.75,5424.0,5404.25,5412.5,32323.0
