ts,open,high,low,close,volume
2025-04-25 00:00:00+00:00,5528.25,5530.25,5527.0,5527.25,254.0
2025-04-25 00:00:15+00:00,5527.0,5527.0,5525.75,5526.75,203.0
2025-04-25 00:00:30+00:00,5526.5,5526.75,5525.75,5526.75,100.0
2025-04-25 00:00:45+00:00,5526.75,5527.75,5526.0,5526.75,87.0
2025-04-25 00:01:00+00:00,5526.75,5527.5,5526.5,5527.0,69.0
2025-04-25 00:01:15+00:00,5527.0,5527.25,5526.75,5527.25,18.0
2025-04-25 00:01:30+00:00,5527.0,5527.75,5526.75,5527.75,50.0
2025-04-25 00:01:45+00:00,5527.75,5528.25,5527.5,5527.5,37.0
2025-04-25 00:02:00+00:00,5527.5,5529.0,5527.0,5528.75,44.0
2025-04-25 00:02:15+00:00,5528.25,5528.25,5528.0,5528.25,36.0
2025-04-25 00:02:30+00:00,5527.75,5528.0,5527.5,5528.0,33.0
2025-04-25 00:02:45+00:00,5528.25,5529.0,5528.25,5529.0,52.0
2025-04-25 00:03:00+00:00,5528.5,5530.5,5528.5,5530.0,92.0
2025-04-25 00:03:15+00:00,5529.75,5530.75,5529.75,5530.25,93.0
2025-04-25 00:03:30+00:00,5530.5,5530.5,5529.25,5529.25,53.0
2025-04-25 00:03:45+00:00,5529.5,5529.5,5529.0,5529.5,36.0
2025-04-25 00:04:00+00:00,5529.5,5529.5,5528.25,5528.5,51.0
2025-04-25 00:04:15+00:00,5528.5,5529.0,5528.25,5528.75,22.0
2025-04-25 00:04:30+00:00,5528.75,5528.75,5527.75,5528.0,43.0
2025-04-25 00:04:45+00:00,5528.25,5528.25,5528.0,5528.0,10.0
2025-04-25 00:05:00+00:00,5528.25,5529.25,5528.25,5529.25,23.0
2025-04-25 00:05:15+00:00,5529.25,5529.75,5529.25,5529.5,21.0
2025-04-25 00:05:30+00:00,5529.25,5529.5,5528.75,5528.75,32.0
2025-04-25 00:05:45+00:00,5529.0,5529.5,5528.75,5529.25,29.0
2025-04-25 00:06:00+00:00,5529.75,5531.0,5529.75,5530.25,165.0
2025-04-25 00:06:15+00:00,5530.75,5531.0,5530.5,5530.75,38.0
2025-04-25 00:06:30+00:00,5530.5,5531.5,5530.5,5531.5,84.0
2025-04-25 00:06:45+00:00,5531.25,5531.5,5531.0,5531.5,22.0
2025-04-25 00:07:00+00:00,5531.5,5532.25,5531.5,5531.5,135.0
2025-04-25 00:07:15+00:00,5531.5,5532.0,5531.5,5531.75,51.0
2025-04-25 00:07:30+00:00,5531.75,5532.0,5531.0,5531.25,107.0
2025-04-25 00:07:45+00:00,5531.25,5531.5,5531.25,5531.5,9.0
2025-04-25 00:08:00+00:00,5531.25,5531.5,5530.75,5531.25,35.0
2025-04-25 00:08:15+00:00,5531.25,5531.75,5531.0,5531.75,27.0
2025-04-25 00:08:30+00:00,5531.25,5531.5,5531.25,5531.5,14.0
2025-04-25 00:08:45+00:00,5531.5,5531.75,5530.25,5530.5,64.0
2025-04-25 00:09:00+00:00,5530.75,5530.75,5530.0,5530.25,47.0
2025-04-25 00:09:15+00:00,5530.0,5530.0,5528.5,5529.25,85.0
2025-04-25 00:09:30+00:00,5529.25,5529.5,5528.75,5528.75,24.0
2025-04-25 00:09:45+00:00,5529.0,5529.0,5528.0,5528.75,51.0
2025-04-25 00:10:00+00:00,5528.5,5529.0,5528.5,5528.5,37.0
2025-04-25 00:10:15+00:00,5529.0,5529.25,5528.5,5528.5,25.0
2025-04-25 00:10:30+00:00,5528.5,5528.5,5527.25,5527.5,90.0
2025-04-25 00:10:45+00:00,5527.25,5528.25,5526.5,5526.75,118.0
2025-04-25 00:11:00+00:00,5526.5,5526.75,5525.75,5525.75,109.0
2025-04-25 00:11:15+00:00,5526.25,5526.25,5524.0,5525.0,256.0
2025-04-25 00:11:30+00:00,5524.75,5525.0,5524.5,5525.0,84.0
2025-04-25 00:11:45+00:00,5524.75,5525.75,5524.75,5525.75,56.0
2025-04-25 00:12:00+00:00,5525.25,5527.0,5525.25,5526.25,132.0
2025-04-25 00:12:15+00:00,5526.25,5526.5,5525.5,5525.5,54.0
2025-04-25 00:12:30+00:00,5525.5,5525.75,5525.25,5525.5,20.0
2025-04-25 00:12:45+00:00,5525.5,5525.75,5525.25,5525.75,23.0
2025-04-25 00:13:00+00:00,5525.75,5526.25,5525.5,5525.5,52.0
2025-04-25 00:13:15+00:00,5525.25,5525.75,5524.75,5524.75,48.0
2025-04-25 00:13:30+00:00,5524.5,5526.0,5524.5,5526.0,45.0
2025-04-25 00:13:45+00:00,5525.5,5526.5,5525.5,5526.5,44.0
2025-04-25 00:14:00+00:00,5526.5,5526.5,5525.5,5525.75,22.0
2025-04-25 00:14:15+00:00,5526.0,5526.5,5525.5,5526.5,44.0
2025-04-25 00:14:30+00:00,5526.5,5526.5,5526.0,5526.0,13.0
2025-04-25 00:14:45+00:00,5526.0,5526.75,5525.5,5526.75,51.0
2025-04-25 00:15:00+00:00,5526.5,5526.5,5525.75,5526.5,47.0
2025-04-25 00:15:15+00:00,5526.25,5526.25,5525.5,5525.5,23.0
2025-04-25 00:15:30+00:00,5525.75,5526.25,5525.25,5525.25,28.0
2025-04-25 00:15:45+00:00,5525.25,5526.0,5525.0,5526.0,98.0
2025-04-25 00:16:00+00:00,5525.75,5526.75,5525.75,5526.75,51.0
2025-04-25 00:16:15+00:00,5526.5,5526.75,5526.0,5526.0,24.0
2025-04-25 00:16:30+00:00,5526.25,5526.75,5526.25,5526.25,19.0
2025-04-25 00:16:45+00:00,5526.5,5526.75,5526.25,5526.75,14.0
2025-04-25 00:17:00+00:00,5526.75,5527.5,5526.75,5527.25,85.0
2025-04-25 00:17:15+00:00,5527.5,5527.5,5527.25,5527.5,15.0
2025-04-25 00:17:30+00:00,5527.5,5527.5,5526.5,5526.5,23.0
2025-04-25 00:17:45+00:00,5526.75,5527.0,5526.5,5527.0,8.0
2025-04-25 00:18:00+00:00,5527.0,5527.0,5527.0,5527.0,5.0
2025-04-25 00:18:15+00:00,5527.0,5527.5,5526.75,5527.25,35.0
2025-04-25 00:18:30+00:00,5527.25,5527.25,5526.75,5527.0,15.0
2025-04-25 00:18:45+00:00,5526.75,5527.25,5526.5,5527.25,16.0
2025-04-25 00:19:00+00:00,5527.75,5528.75,5527.5,5528.75,135.0
2025-04-25 00:19:15+00:00,5528.75,5528.75,5527.75,5528.25,45.0
2025-04-25 00:19:30+00:00,5528.25,5529.0,5528.0,5529.0,29.0
2025-04-25 00:19:45+00:00,5529.0,5529.0,5528.5,5528.75,22.0
2025-04-25 00:20:00+00:00,5528.75,5530.75,5528.75,5530.5,150.0
2025-04-25 00:20:15+00:00,5530.5,5530.5,5530.0,5530.25,48.0
2025-04-25 00:20:30+00:00,5529.75,5530.0,5529.5,5529.5,30.0
2025-04-25 00:20:45+00:00,5529.5,5529.75,5529.0,5529.75,20.0
2025-04-25 00:21:00+00:00,5529.75,5530.0,5529.75,5530.0,18.0
2025-04-25 00:21:15+00:00,5529.75,5530.0,5529.5,5529.75,17.0
2025-04-25 00:21:30+00:00,5529.75,5529.75,5529.25,5529.25,16.0
2025-04-25 00:21:45+00:00,5529.0,5529.75,5529.0,5529.75,31.0
2025-04-25 00:22:00+00:00,5529.75,5530.25,5529.75,5530.25,52.0
2025-04-25 00:22:15+00:00,5530.0,5530.5,5530.0,5530.0,22.0
2025-04-25 00:22:30+00:00,5530.0,5530.5,5530.0,5530.5,11.0
2025-04-25 00:22:45+00:00,5530.0,5530.5,5530.0,5530.25,16.0
2025-04-25 00:23:00+00:00,5530.0,5530.25,5530.0,5530.25,16.0
2025-04-25 00:23:15+00:00,5530.0,5530.75,5530.0,5530.5,45.0
2025-04-25 00:23:30+00:00,5530.5,5531.5,5530.5,5531.25,66.0
2025-04-25 00:23:45+00:00,5531.25,5531.5,5530.75,5530.75,35.0
2025-04-25 00:24:00+00:00,5530.75,5531.25,5530.75,5531.0,23.0
2025-04-25 00:24:15+00:00,5531.0,5531.5,5530.75,5531.5,37.0
2025-04-25 00:24:30+00:00,5531.25,5531.75,5531.25,5531.5,63.0
2025-04-25 00:24:45+00:00,5531.5,5531.5,5531.0,5531.5,31.0
2025-04-25 00:25:00+00:00,5531.25,5531.5,5531.0,5531.25,30.0
2025-04-25 00:25:15+00:00,5531.25,5531.5,5531.0,5531.5,19.0
2025-04-25 00:25:30+00:00,5531.25,5531.75,5531.25,5531.5,24.0
2025-04-25 00:25:45+00:00,5531.25,5531.75,5531.25,5531.25,36.0
2025-04-25 00:26:00+00:00,5531.25,5532.0,5531.0,5532.0,57.0
2025-04-25 00:26:15+00:00,5532.0,5532.0,5531.5,5531.5,29.0
2025-04-25 00:26:30+00:00,5531.75,5532.0,5531.5,5531.75,20.0
2025-04-25 00:26:45+00:00,5532.0,5532.0,5531.5,5531.75,10.0
2025-04-25 00:27:00+00:00,5532.0,5532.75,5531.5,5532.5,84.0
2025-04-25 00:27:15+00:00,5532.5,5532.5,5532.25,5532.25,17.0
2025-04-25 00:27:30+00:00,5532.5,5532.5,5532.25,5532.25,32.0
2025-04-25 00:27:45+00:00,5532.25,5537.25,5532.0,5534.75,766.0
2025-04-25 00:28:00+00:00,5534.75,5535.25,5533.5,5533.5,103.0
2025-04-25 00:28:15+00:00,5533.5,5534.75,5533.5,5534.25,133.0
2025-04-25 00:28:30+00:00,5534.5,5534.5,5533.75,5534.0,77.0
2025-04-25 00:28:45+00:00,5533.75,5534.75,5533.5,5534.25,86.0
2025-04-25 00:29:00+00:00,5534.0,5535.0,5534.0,5534.75,56.0
2025-04-25 00:29:15+00:00,5534.5,5534.75,5533.75,5533.75,75.0
2025-04-25 00:29:30+00:00,5533.75,5534.0,5533.0,5533.25,53.0
2025-04-25 00:29:45+00:00,5533.0,5534.5,5533.0,5534.25,67.0
2025-04-25 00:30:00+00:00,5534.0,5534.0,5533.5,5533.75,47.0
2025-04-25 00:30:15+00:00,5533.75,5534.0,5533.5,5533.75,52.0
2025-04-25 00:30:30+00:00,5533.75,5534.0,5533.25,5533.5,15.0
2025-04-25 00:30:45+00:00,5533.5,5534.5,5533.5,5534.5,76.0
2025-04-25 00:31:00+00:00,5534.5,5534.5,5533.75,5534.25,93.0
2025-04-25 00:31:15+00:00,5534.5,5534.5,5534.0,5534.5,17.0
2025-04-25 00:31:30+00:00,5534.25,5534.75,5534.25,5534.5,32.0
2025-04-25 00:31:45+00:00,5534.0,5535.25,5534.0,5535.0,142.0
2025-04-25 00:32:00+00:00,5535.0,5535.25,5534.25,5535.0,75.0
2025-04-25 00:32:15+00:00,5535.0,5535.0,5534.5,5534.5,24.0
2025-04-25 00:32:30+00:00,5534.5,5534.75,5534.5,5534.75,19.0
2025-04-25 00:32:45+00:00,5534.5,5534.5,5534.25,5534.5,14.0
2025-04-25 00:33:00+00:00,5534.25,5534.5,5534.0,5534.25,15.0
2025-04-25 00:33:15+00:00,5534.5,5534.5,5534.0,5534.5,12.0
2025-04-25 00:33:30+00:00,5534.25,5535.75,5534.0,5535.25,142.0
2025-04-25 00:33:45+00:00,5535.0,5535.25,5534.5,5534.75,62.0
2025-04-25 00:34:00+00:00,5534.75,5534.75,5534.25,5534.5,15.0
2025-04-25 00:34:15+00:00,5534.25,5534.75,5534.25,5534.75,39.0
2025-04-25 00:34:30+00:00,5534.75,5535.5,5534.75,5535.0,40.0
2025-04-25 00:34:45+00:00,5535.25,5535.25,5535.25,5535.25,21.0
2025-04-25 00:35:00+00:00,5535.25,5535.75,5535.0,5535.25,44.0
2025-04-25 00:35:15+00:00,5535.25,5535.25,5534.75,5534.75,15.0
2025-04-25 00:35:30+00:00,5534.75,5535.0,5534.75,5534.75,19.0
2025-04-25 00:35:45+00:00,5535.0,5535.0,5534.5,5534.75,18.0
2025-04-25 00:36:00+00:00,5534.75,5534.75,5534.5,5534.75,61.0
2025-04-25 00:36:15+00:00,5535.0,5536.75,5535.0,5536.0,209.0
2025-04-25 00:36:30+00:00,5536.0,5537.0,5536.0,5536.5,117.0
2025-04-25 00:36:45+00:00,5536.5,5536.5,5535.75,5535.75,74.0
2025-04-25 00:37:00+00:00,5536.0,5536.0,5535.75,5536.0,104.0
2025-04-25 00:37:15+00:00,5536.0,5536.25,5536.0,5536.25,31.0
2025-04-25 00:37:30+00:00,5536.0,5536.5,5535.5,5535.5,67.0
2025-04-25 00:37:45+00:00,5535.75,5536.0,5535.25,5535.75,65.0
2025-04-25 00:38:00+00:00,5535.75,5536.0,5535.5,5535.75,23.0
2025-04-25 00:38:15+00:00,5535.75,5536.25,5535.75,5536.0,26.0
2025-04-25 00:38:30+00:00,5536.0,5537.0,5536.0,5536.5,117.0
2025-04-25 00:38:45+00:00,5536.25,5536.75,5536.25,5536.75,30.0
2025-04-25 00:39:00+00:00,5536.5,5536.75,5535.0,5535.25,137.0
2025-04-25 00:39:15+00:00,5535.25,5535.5,5535.0,5535.5,17.0
2025-04-25 00:39:30+00:00,5535.25,5535.5,5534.25,5534.25,88.0
2025-04-25 00:39:45+00:00,5534.5,5535.0,5534.25,5535.0,26.0
2025-04-25 00:40:00+00:00,5534.75,5535.25,5534.5,5534.75,56.0
2025-04-25 00:40:15+00:00,5534.75,5535.5,5534.75,5535.5,40.0
2025-04-25 00:40:30+00:00,5535.25,5535.75,5535.25,5535.5,19.0
2025-04-25 00:40:45+00:00,5535.75,5536.0,5535.5,5535.5,47.0
2025-04-25 00:41:00+00:00,5535.5,5535.75,5535.25,5535.5,13.0
2025-04-25 00:41:15+00:00,5535.5,5536.0,5535.5,5535.5,29.0
2025-04-25 00:41:30+00:00,5535.5,5535.5,5535.0,5535.25,25.0
2025-04-25 00:41:45+00:00,5535.25,5535.5,5535.25,5535.25,8.0
2025-04-25 00:42:00+00:00,5535.0,5535.25,5534.75,5535.0,31.0
2025-04-25 00:42:15+00:00,5534.75,5534.75,5534.5,5534.5,17.0
2025-04-25 00:42:30+00:00,5534.5,5535.0,5534.5,5534.75,16.0
2025-04-25 00:42:45+00:00,5534.5,5535.0,5534.5,5534.5,27.0
2025-04-25 00:43:00+00:00,5534.75,5535.0,5534.5,5535.0,11.0
2025-04-25 00:43:15+00:00,5534.75,5534.75,5534.25,5534.75,37.0
2025-04-25 00:43:30+00:00,5534.5,5534.5,5533.75,5533.75,43.0
2025-04-25 00:43:45+00:00,5533.75,5534.0,5533.25,5533.75,144.0
2025-04-25 00:44:00+00:00,5533.75,5534.5,5533.5,5534.25,50.0
2025-04-25 00:44:15+00:00,5534.0,5534.5,5533.75,5534.25,58.0
2025-04-25 00:44:30+00:00,5534.5,5534.5,5534.0,5534.25,20.0
2025-04-25 00:44:45+00:00,5534.25,5534.5,5534.0,5534.5,33.0
2025-04-25 00:45:00+00:00,5534.25,5534.5,5534.0,5534.25,37.0
2025-04-25 00:45:15+00:00,5534.25,5534.5,5534.0,5534.0,35.0
2025-04-25 00:45:30+00:00,5533.75,5533.75,5533.25,5533.25,29.0
2025-04-25 00:45:45+00:00,5533.25,5533.5,5532.75,5533.0,60.0
2025-04-25 00:46:00+00:00,5532.75,5533.25,5532.75,5533.0,33.0
2025-04-25 00:46:15+00:00,5532.75,5532.75,5531.5,5532.0,161.0
2025-04-25 00:46:30+00:00,5532.0,5532.0,5531.75,5532.0,46.0
2025-04-25 00:46:45+00:00,5532.0,5533.25,5531.75,5533.0,85.0
2025-04-25 00:47:00+00:00,5533.0,5534.25,5532.75,5533.75,80.0
2025-04-25 00:47:15+00:00,5533.5,5534.25,5533.5,5534.0,62.0
2025-04-25 00:47:30+00:00,5534.0,5534.5,5533.75,5533.75,62.0
2025-04-25 00:47:45+00:00,5533.75,5534.0,5533.25,5533.75,47.0
2025-04-25 00:48:00+00:00,5533.75,5534.0,5533.5,5533.5,38.0
2025-04-25 00:48:15+00:00,5533.75,5533.75,5533.25,5533.5,18.0
2025-04-25 00:48:30+00:00,5533.5,5534.0,5533.5,5533.75,25.0
2025-04-25 00:48:45+00:00,5534.0,5534.75,5533.75,5534.5,43.0
2025-04-25 00:49:00+00:00,5534.5,5535.0,5534.5,5535.0,29.0
2025-04-25 00:49:15+00:00,5535.25,5535.25,5535.0,5535.0,33.0
2025-04-25 00:49:30+00:00,5535.25,5536.0,5535.25,5535.75,76.0
2025-04-25 00:49:45+00:00,5535.5,5535.75,5535.25,5535.5,30.0
2025-04-25 00:50:00+00:00,5535.5,5536.0,5535.5,5535.75,26.0
2025-04-25 00:50:15+00:00,5535.75,5535.75,5535.5,5535.5,9.0
2025-04-25 00:50:30+00:00,5535.75,5535.75,5535.5,5535.5,8.0
2025-04-25 00:50:45+00:00,5535.25,5535.75,5535.25,5535.5,11.0
2025-04-25 00:51:00+00:00,5535.75,5535.75,5535.25,5535.75,22.0
2025-04-25 00:51:15+00:00,5535.75,5537.0,5535.5,5536.75,148.0
2025-04-25 00:51:30+00:00,5536.75,5539.0,5536.5,5538.5,392.0
2025-04-25 00:51:45+00:00,5538.5,5539.25,5538.25,5538.75,228.0
2025-04-25 00:52:00+00:00,5539.0,5540.0,5538.5,5539.0,359.0
2025-04-25 00:52:15+00:00,5538.75,5539.75,5538.75,5539.75,93.0
2025-04-25 00:52:30+00:00,5539.25,5539.75,5538.75,5538.75,73.0
2025-04-25 00:52:45+00:00,5539.0,5540.5,5538.75,5539.5,153.0
2025-04-25 00:53:00+00:00,5539.25,5539.5,5539.0,5539.25,34.0
2025-04-25 00:53:15+00:00,5539.25,5539.5,5539.0,5539.5,59.0
2025-04-25 00:53:30+00:00,5539.5,5542.5,5539.5,5542.25,446.0
2025-04-25 00:53:45+00:00,5542.25,5542.5,5540.75,5541.25,290.0
2025-04-25 00:54:00+00:00,5541.25,5542.75,5541.0,5541.5,203.0
2025-04-25 00:54:15+00:00,5541.5,5542.25,5540.75,5541.0,225.0
2025-04-25 00:54:30+00:00,5540.75,5542.0,5540.75,5541.75,121.0
2025-04-25 00:54:45+00:00,5541.75,5541.75,5540.0,5540.75,177.0
2025-04-25 00:55:00+00:00,5540.75,5541.25,5540.5,5540.75,97.0
2025-04-25 00:55:15+00:00,5541.0,5541.0,5540.0,5540.25,86.0
2025-04-25 00:55:30+00:00,5540.25,5540.5,5539.5,5540.25,86.0
2025-04-25 00:55:45+00:00,5540.25,5542.0,5540.25,5541.25,157.0
2025-04-25 00:56:00+00:00,5541.25,5541.5,5540.75,5541.25,84.0
2025-04-25 00:56:15+00:00,5541.25,5542.5,5541.0,5541.5,118.0
2025-04-25 00:56:30+00:00,5541.5,5541.75,5541.25,5541.5,93.0
2025-04-25 00:56:45+00:00,5541.25,5541.75,5541.0,5541.25,97.0
2025-04-25 00:57:00+00:00,5541.25,5541.5,5541.0,5541.25,57.0
2025-04-25 00:57:15+00:00,5541.25,5541.25,5539.5,5540.0,163.0
2025-04-25 00:57:30+00:00,5540.0,5541.0,5540.0,5540.75,52.0
2025-04-25 00:57:45+00:00,5540.75,5540.75,5540.5,5540.75,21.0
2025-04-25 00:58:00+00:00,5540.75,5541.25,5540.25,5540.25,99.0
2025-04-25 00:58:15+00:00,5540.25,5541.0,5540.0,5540.25,107.0
2025-04-25 00:58:30+00:00,5540.25,5540.25,5539.75,5539.75,25.0
2025-04-25 00:58:45+00:00,5540.0,5540.75,5539.75,5540.25,32.0
2025-04-25 00:59:00+00:00,5540.5,5541.0,5540.25,5540.5,65.0
2025-04-25 00:59:15+00:00,5540.5,5541.0,5540.5,5540.5,45.0
2025-04-25 00:59:30+00:00,5540.75,5540.75,5540.25,5540.5,40.0
2025-04-25 00:59:45+00:00,5540.25,5540.75,5540.25,5540.75,31.0
2025-04-25 01:00:00+00:00,5540.25,5541.75,5540.25,5541.25,86.0
2025-04-25 01:00:15+00:00,5541.5,5541.5,5540.5,5540.5,51.0
2025-04-25 01:00:30+00:00,5540.5,5540.75,5539.25,5540.25,154.0
2025-04-25 01:00:45+00:00,5540.0,5540.5,5540.0,5540.25,41.0
2025-04-25 01:01:00+00:00,5540.25,5540.5,5539.25,5539.25,37.0
2025-04-25 01:01:15+00:00,5539.25,5540.25,5539.25,5540.0,35.0
2025-04-25 01:01:30+00:00,5540.25,5541.25,5540.25,5540.5,39.0
2025-04-25 01:01:45+00:00,5540.75,5542.0,5540.75,5540.75,119.0
2025-04-25 01:02:00+00:00,5540.75,5540.75,5539.75,5540.0,40.0
2025-04-25 01:02:15+00:00,5540.0,5540.0,5539.25,5539.75,34.0
2025-04-25 01:02:30+00:00,5539.5,5539.75,5538.75,5539.5,66.0
2025-04-25 01:02:45+00:00,5539.5,5539.75,5539.5,5539.5,31.0
2025-04-25 01:03:00+00:00,5539.75,5540.0,5539.25,5540.0,26.0
2025-04-25 01:03:15+00:00,5540.0,5540.5,5539.75,5539.75,19.0
2025-04-25 01:03:30+00:00,5540.0,5540.0,5539.75,5540.0,20.0
2025-04-25 01:03:45+00:00,5540.0,5540.0,5539.5,5540.0,20.0
2025-04-25 01:04:00+00:00,5539.75,5540.0,5539.75,5540.0,12.0
2025-04-25 01:04:15+00:00,5540.25,5540.25,5540.0,5540.0,17.0
2025-04-25 01:04:30+00:00,5540.0,5540.25,5539.75,5540.0,18.0
2025-04-25 01:04:45+00:00,5539.75,5540.0,5539.5,5539.75,51.0
2025-04-25 01:05:00+00:00,5539.5,5539.75,5539.0,5539.5,42.0
2025-04-25 01:05:15+00:00,5539.5,5539.75,5539.5,5539.5,7.0
2025-04-25 01:05:30+00:00,5539.5,5539.75,5539.25,5539.75,38.0
2025-04-25 01:05:45+00:00,5539.75,5540.0,5539.75,5539.75,21.0
2025-04-25 01:06:00+00:00,5539.75,5540.0,5539.75,5540.0,14.0
2025-04-25 01:06:15+00:00,5539.75,5540.0,5539.5,5539.75,10.0
2025-04-25 01:06:30+00:00,5540.0,5540.25,5540.0,5540.25,24.0
2025-04-25 01:06:45+00:00,5540.0,5540.0,5539.75,5540.0,15.0
2025-04-25 01:07:00+00:00,5539.75,5540.25,5539.75,5540.0,14.0
2025-04-25 01:07:15+00:00,5540.25,5540.25,5540.0,5540.0,7.0
