ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-22 00:00:00+00:00,5205.5,5206.0,5202.25,5203.75,345.0,3.75,5203.75,5203.75,5203.75,5204.0,226.0
2025-04-22 00:00:15+00:00,5204.0,5204.0,5202.5,5203.75,195.0,2.625,5203.75,5203.75,5203.75,5203.789351851852,226.0
2025-04-22 00:00:30+00:00,5203.75,5204.0,5203.5,5204.0,67.0,1.9166666666666667,5203.77380952381,5203.759803921569,5203.752487562189,5203.794206479956,226.0
2025-04-22 00:00:45+00:00,5204.0,5204.75,5203.5,5204.5,86.0,1.75,5203.842970521543,5203.788831218762,5203.759925496894,5203.85076960077,226.0
2025-04-22 00:01:00+00:00,5204.75,5206.0,5204.25,5204.5,224.0,1.75,5203.9055447575865,5203.816720190575,5203.767289422298,5204.111141403127,226.0
2025-04-22 00:01:15+00:00,5204.5,5205.25,5204.0,5205.0,138.0,1.6666666666666667,5204.009778590197,5203.863123320357,5203.779555199191,5204.194707740917,226.0
2025-04-22 00:01:30+00:00,5205.25,5208.25,5205.25,5208.0,294.0,1.8928571428571428,5204.389799676845,5204.025353778382,5203.821549674822,5204.8424141339265,226.0
2025-04-22 00:01:45+00:00,5208.0,5208.75,5207.25,5208.75,276.0,1.84375,5204.805056850479,5204.210634022367,5203.87058898154,5205.42117948718,226.0
2025-04-22 00:02:00+00:00,5208.75,5209.0,5207.5,5208.0,245.0,1.8055555555555556,5205.109337150433,5204.3592366097255,5203.911677648391,5205.780882352942,226.0
2025-04-22 00:02:15+00:00,5208.0,5208.5,5207.0,5207.5,181.0,1.775,5205.337019326582,5204.482403801501,5203.947382348408,5205.947302129043,226.0
2025-04-22 00:02:30+00:00,5207.25,5208.25,5207.25,5207.75,70.0,1.7045454545454546,5205.566827009765,5204.610544828894,5203.985219339966,5206.006797108283,226.0
2025-04-22 00:02:45+00:00,5207.5,5207.75,5206.0,5206.0,182.0,1.7083333333333333,5205.608081580263,5204.665033266976,5204.005266908722,5206.052359241569,226.0
2025-04-22 00:03:00+00:00,5206.0,5206.25,5205.25,5205.5,121.0,1.6538461538461537,5205.597788096428,5204.697777060428,5204.020139874804,5206.033106435643,226.0
2025-04-22 00:03:15+00:00,5206.0,5207.0,5205.5,5207.0,91.0,1.6428571428571428,5205.7313320872445,5204.788060312961,5204.049790224309,5206.05,226.0
2025-04-22 00:03:30+00:00,5206.75,5207.75,5206.5,5207.0,96.0,1.4642857142857142,5205.852157602744,5204.8748030457855,5204.07914554546,5206.08799310609,226.0
2025-04-22 00:03:45+00:00,5206.75,5207.0,5206.5,5207.0,44.0,1.3928571428571428,5205.961475926292,5204.958144102813,5204.108208773863,5206.100345260515,226.0
2025-04-22 00:04:00+00:00,5207.0,5207.0,5205.75,5206.25,60.0,1.4464285714285714,5205.988954409502,5205.008805118389,5204.129520129347,5206.105494168201,226.0
2025-04-22 00:04:15+00:00,5206.0,5206.25,5204.25,5204.75,177.0,1.5,5205.870958751454,5204.998655898061,5204.135694058408,5206.042934532043,226.0
2025-04-22 00:04:30+00:00,5204.75,5205.25,5204.0,5204.0,150.0,1.4642857142857142,5205.692772203696,5204.959492921666,5204.134343868773,5205.962743808897,226.0
2025-04-22 00:04:45+00:00,5204.0,5205.0,5204.0,5205.0,146.0,1.4464285714285714,5205.626793898582,5204.961081434542,5204.1429573626165,5205.903387703889,226.0
2025-04-22 00:05:00+00:00,5204.5,5205.0,5204.25,5204.25,65.0,1.2678571428571428,5205.495670670145,5204.93319588809,5204.144022463486,5205.875345834615,226.0
