ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-22 00:00:00+00:00,5205.5,5209.0,5200.75,5205.75,17245.0,8.25,5205.75,5205.75,5205.75,5205.166666666667,226.0
2025-04-22 01:00:00+00:00,5206.0,5224.0,5204.25,5214.25,22508.0,14.0,5206.559523809523,5206.083333333334,5205.834577114428,5210.262433023922,226.0
2025-04-22 02:00:00+00:00,5214.25,5218.75,5210.5,5214.5,13659.0,12.083333333333334,5207.3157596371875,5206.413398692812,5205.920800227717,5211.367412753688,226.0
2025-04-22 03:00:00+00:00,5214.5,5216.0,5198.0,5204.0,17774.0,13.5625,5206.999973005075,5206.31875560682,5205.901687787641,5210.027256061585,226.0
2025-04-22 04:00:00+00:00,5203.75,5206.25,5201.0,5204.0,7244.0,11.9,5206.714261290306,5206.227824014395,5205.882765521098,5209.447472268264,226.0
2025-04-22 05:00:00+00:00,5204.0,5211.0,5201.0,5207.0,9375.0,11.583333333333334,5206.741474500753,5206.258105425595,5205.893882282082,5209.11497352087,226.0
2025-04-22 06:00:00+00:00,5206.75,5251.25,5203.25,5248.25,20745.0,16.785714285714285,5210.6946674054425,5207.904846389297,5206.315336189723,5213.9185306310455,226.0
2025-04-22 07:00:00+00:00,5248.25,5254.5,5229.0,5230.75,28255.0,17.875,5212.604699081115,5208.800734766188,5206.55846717291,5218.909404505195,226.0
2025-04-22 08:00:00+00:00,5230.75,5240.0,5224.5,5236.5,19932.0,17.61111111111111,5214.88044202577,5209.8869804616315,5206.856392872683,5220.786062533628,226.0
2025-04-22 09:00:00+00:00,5236.75,5239.25,5227.5,5233.5,10896.0,17.025,5216.653733261412,5210.812981227842,5207.121503391362,5221.607040876995,226.0
2025-04-22 10:00:00+00:00,5233.25,5238.5,5228.5,5232.25,15832.0,16.386363636363637,5218.139091998421,5211.653648630672,5207.371538183488,5222.597380517628,226.0
2025-04-22 11:00:00+00:00,5232.5,5234.25,5216.75,5220.25,25273.0,16.479166666666668,5218.340130855714,5211.990760449077,5207.49968208216,5222.73693417905,226.0
2025-04-22 12:00:00+00:00,5220.0,5239.0,5218.25,5238.25,32716.0,16.807692307692307,5220.236308869456,5213.020534549114,5207.805655394775,5223.969457950582,226.0
2025-04-22 13:00:00+00:00,5238.25,5267.75,5236.0,5264.0,169803.0,17.875,5224.404279453317,5215.019729272678,5208.36480310229,5237.160070831621,226.0
2025-04-22 14:00:00+00:00,5264.0,5294.5,5262.25,5292.0,191681.0,19.589285714285715,5230.84196712443,5218.038563418848,5209.196994116198,5251.706624617014,226.0
2025-04-22 15:00:00+00:00,5292.0,5311.0,5283.0,5307.25,162902.0,20.178571428571427,5238.118922636389,5221.537051127913,5210.172645916037,5262.06774870295,226.0
2025-04-22 16:00:00+00:00,5307.5,5339.25,5307.25,5321.0,204578.0,21.875,5246.01235857578,5225.437558926819,5211.275405658166,5274.807731994529,226.0
2025-04-22 17:00:00+00:00,5321.25,5332.75,5262.5,5263.0,268094.0,25.607142857142858,5247.630229187611,5226.9105958316495,5211.790078238682,5277.24850048553,226.0
2025-04-22 18:00:00+00:00,5263.25,5318.5,5262.0,5313.0,139324.0,29.267857142857142,5253.855921645933,5230.286650897075,5212.797142136805,5279.3299973049525,226.0
2025-04-22 19:00:00+00:00,5313.0,5320.75,5287.5,5314.25,190085.0,30.928571428571427,5259.607738632035,5233.579331254053,5213.806623309573,5282.745153401649,226.0
2025-04-22 20:00:00+00:00,5314.5,5329.75,5311.75,5315.0,26961.0,28.785714285714285,5264.883192095651,5236.772298655855,5214.813522580125,5283.355213217446,226.0
2025-04-22 22:00:00+00:00,5375.0,5417.75,5375.0,5416.5,60203.0,34.30357142857143,5279.322888086542,5243.820443806605,5216.8203532012185,5287.71027172824,226.0
2025-04-22 23:00:00+00:00,5416.75,5424.0,5404.25,5412.5,32323.0,34.607142857142854,5292.00642255449,5250.435328363209,5218.767414363395,5290.12142242224,226.0
