ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-21 00:00:00+00:00,5292.75,5297.75,5290.5,5293.75,3352.0,7.25,5293.75,5293.75,5293.75,5294.0,176.0
2025-04-21 00:05:00+00:00,5293.75,5297.5,5293.5,5295.75,1480.0,5.625,5293.940476190476,5293.828431372549,5293.769900497513,5294.484961368653,176.0
2025-04-21 00:10:00+00:00,5295.75,5298.75,5293.0,5297.25,1386.0,5.666666666666667,5294.25566893424,5293.96261053441,5293.804528353259,5294.89696579822,176.0
2025-04-21 00:15:00+00:00,5297.5,5298.25,5295.5,5297.5,1176.0,4.9375,5294.564652845264,5294.101331689923,5293.841299215416,5295.24470291227,176.0
2025-04-21 00:20:00+00:00,5297.5,5303.0,5296.75,5301.0,2449.0,5.2,5295.177543050478,5294.371867702083,5293.912530068994,5296.490052152121,176.0
2025-04-21 00:25:00+00:00,5301.0,5302.5,5299.0,5302.0,1103.0,4.916666666666667,5295.827300855194,5294.671010145139,5293.993002406616,5296.961302454473,176.0
2025-04-21 00:30:00+00:00,5302.0,5302.5,5297.5,5299.75,1426.0,4.928571428571429,5296.200891249938,5294.870186217879,5294.0502859647595,5297.301938517081,176.0
2025-04-21 00:35:00+00:00,5299.5,5300.75,5296.5,5298.75,1128.0,4.84375,5296.443663511848,5295.022335777961,5294.0970492884935,5297.415969135802,176.0
2025-04-21 00:40:00+00:00,5298.75,5303.0,5298.5,5300.0,1295.0,4.805555555555555,5296.782362225005,5295.217538296473,5294.155785116469,5297.6859130336825,176.0
2025-04-21 00:45:00+00:00,5300.0,5300.25,5294.75,5296.0,2095.0,4.875,5296.707851536909,5295.248223069161,5294.17413551332,5297.600833826722,176.0
2025-04-21 00:50:00+00:00,5296.0,5296.75,5290.75,5291.5,2091.0,4.9772727272727275,5296.211865676251,5295.101233929194,5294.147527199755,5297.093993115923,176.0
2025-04-21 00:55:00+00:00,5291.5,5291.5,5285.5,5286.0,3202.0,5.0625,5295.239307040418,5294.744322794715,5294.06645727737,5295.7332078618765,176.0
2025-04-21 01:00:00+00:00,5286.0,5287.25,5284.0,5284.5,2042.0,4.923076923076923,5294.216515893711,5294.342584645903,5293.971268647744,5294.849545923633,176.0
2025-04-21 01:05:00+00:00,5284.5,5284.5,5276.5,5277.5,3710.0,5.142857142857143,5292.624466760977,5293.682091130378,5293.807375427368,5292.810998747092,176.0
2025-04-21 01:10:00+00:00,5277.5,5279.75,5274.5,5277.0,3262.0,5.0,5291.136422307551,5293.027891478206,5293.640137860927,5291.166493038861,176.0
2025-04-21 01:15:00+00:00,5277.25,5279.0,5273.0,5275.5,2291.0,5.142857142857143,5289.647239230641,5292.340523184943,5293.459638976739,5290.117512243191,176.0
2025-04-21 01:20:00+00:00,5275.75,5279.75,5275.25,5277.75,1802.0,5.053571428571429,5288.514168827723,5291.768345805141,5293.303324161051,5289.477484178709,176.0
2025-04-21 01:25:00+00:00,5278.0,5279.5,5277.25,5279.0,1054.0,5.017857142857143,5287.608057510796,5291.267626361802,5293.161002527608,5289.161546610169,176.0
2025-04-21 01:30:00+00:00,5279.0,5285.0,5278.5,5284.25,2570.0,5.035714285714286,5287.288242509768,5290.992425328007,5293.072335835791,5288.727101214644,176.0
