ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-21 00:00:00+00:00,5292.75,5303.0,5285.5,5286.0,22183.0,17.5,5286.0,5286.0,5286.0,5291.5,176.0
2025-04-21 01:00:00+00:00,5286.0,5287.75,5273.0,5280.0,26154.0,16.125,5285.428571428572,5285.764705882353,5285.940298507463,5285.412892815028,176.0
2025-04-21 02:00:00+00:00,5280.0,5285.0,5259.5,5266.5,22591.0,19.25,5283.625850340136,5285.009227220301,5285.746862701419,5280.609961275283,176.0
2025-04-21 03:00:00+00:00,5266.75,5272.75,5264.5,5268.0,11978.0,16.5,5282.137674117265,5284.342198701858,5285.5702770028975,5278.848312144677,176.0
2025-04-21 04:00:00+00:00,5267.75,5273.75,5267.0,5268.75,7087.0,14.55,5280.862657534669,5283.730739929237,5285.402911062571,5278.138377429355,176.0
2025-04-21 05:00:00+00:00,5268.75,5276.25,5267.0,5274.75,7652.0,13.666666666666666,5280.280499674224,5283.378554049658,5285.29691194752,5277.709584037414,176.0
2025-04-21 06:00:00+00:00,5274.75,5278.0,5265.75,5270.5,8905.0,13.464285714285714,5279.349023514774,5282.873512714378,5285.149678992819,5277.18364852182,176.0
2025-04-21 07:00:00+00:00,5270.75,5272.75,5252.75,5253.75,11930.0,14.28125,5276.911021275272,5281.73141417656,5284.837244375975,5275.428217842673,176.0
2025-04-21 08:00:00+00:00,5254.0,5261.5,5252.0,5258.25,10506.0,13.75,5275.133781153818,5280.810574404931,5284.572694680693,5273.9475892732535,176.0
2025-04-21 09:00:00+00:00,5258.0,5259.75,5250.0,5256.5,11556.0,13.35,5273.359135329645,5279.857218545914,5284.293364385362,5272.423892857651,176.0
2025-04-21 10:00:00+00:00,5256.5,5263.75,5252.25,5262.25,11329.0,13.181818181818182,5272.3011224411075,5279.166739387251,5284.074027426304,5271.4536031676,176.0
2025-04-21 11:00:00+00:00,5262.5,5270.0,5238.25,5245.25,36593.0,14.729166666666666,5269.724825065764,5277.836671175986,5283.6877186956945,5267.514602258256,176.0
2025-04-21 12:00:00+00:00,5245.25,5261.0,5243.25,5255.0,25721.0,14.961538461538462,5268.322460773787,5276.941115443595,5283.402268758424,5265.781583288589,176.0
2025-04-21 13:00:00+00:00,5255.0,5262.5,5220.0,5220.5,153280.0,16.928571428571427,5263.767940700092,5274.727738367375,5282.776375536947,5252.6636325908585,176.0
2025-04-21 14:00:00+00:00,5220.5,5220.5,5188.0,5190.0,186478.0,18.0,5256.742422538179,5271.405081960812,5281.853227521654,5234.766758944513,176.0
2025-04-21 15:00:00+00:00,5190.0,5195.0,5151.75,5154.5,158686.0,20.035714285714285,5247.005048963114,5266.8205689427405,5280.5860312279065,5219.695225121814,176.0
2025-04-21 16:00:00+00:00,5154.25,5176.5,5153.5,5156.25,124128.0,19.857142857142858,5238.361710966627,5262.484468199888,5279.3488567878285,5211.148838412267,176.0
2025-04-21 17:00:00+00:00,5156.25,5161.25,5130.5,5132.75,132205.0,21.464285714285715,5228.303452779329,5257.396841995972,5277.890161695413,5201.645963498397,176.0
2025-04-21 18:00:00+00:00,5133.0,5149.75,5127.0,5131.25,122891.0,22.607142857142858,5219.060266800345,5252.449907015738,5276.431055608891,5194.257333252125,176.0
2025-04-21 19:00:00+00:00,5131.0,5193.25,5130.25,5183.5,210309.0,26.446428571428573,5215.673574724122,5249.745989093552,5275.506368488405,5190.17808312893,176.0
2025-04-21 20:00:00+00:00,5183.5,5185.75,5174.5,5184.0,31650.0,26.375,5212.6570437980145,5247.167715011452,5274.595857359167,5189.9701836415725,176.0
2025-04-21 22:00:00+00:00,5183.0,5188.75,5171.75,5180.0,17549.0,26.160714285714285,5209.546849150584,5244.533686971788,5273.654605047136,5189.842873530216,176.0
2025-04-21 23:00:00+00:00,5180.0,5205.75,5179.5,5205.5,18909.0,27.357142857142858,5209.161434945767,5243.002954149365,5272.976449773036,5189.940488127643,176.0
