ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-16 00:00:00+00:00,5386.25,5388.5,5383.25,5386.25,2319.0,5.25,5386.25,5386.25,5386.25,5386.0,174.75
2025-04-16 00:05:00+00:00,5386.5,5387.25,5377.25,5382.5,2647.0,7.625,5385.892857142857,5386.10294117647,5386.212686567164,5384.045576587461,174.75
2025-04-16 00:10:00+00:00,5382.25,5383.75,5376.75,5377.5,1649.0,7.416666666666667,5385.093537414966,5385.765570934256,5386.125993168486,5382.8708994708995,174.75
2025-04-16 00:15:00+00:00,5377.75,5380.0,5377.0,5378.5,1704.0,6.3125,5384.465581470684,5385.480646583894,5386.050112639447,5381.975598028609,174.75
2025-04-16 00:20:00+00:00,5378.5,5379.5,5376.5,5379.25,1148.0,5.65,5383.968859425857,5385.236307502172,5385.9824498271155,5381.544030139784,174.75
2025-04-16 00:25:00+00:00,5379.5,5379.75,5375.75,5378.75,1118.0,5.375,5383.4718251948225,5384.981942502087,5385.910485152219,5381.1785073216815,174.75
2025-04-16 00:30:00+00:00,5378.75,5378.75,5367.25,5372.75,3940.0,6.25,5382.450698985792,5384.502258482397,5385.7795350512015,5378.937429718876,174.75
2025-04-16 00:35:00+00:00,5372.5,5376.25,5371.25,5375.5,1918.0,6.09375,5381.788727653811,5384.14922873799,5385.677251120344,5378.400383141762,174.75
2025-04-16 00:40:00+00:00,5375.25,5377.25,5372.0,5373.75,2034.0,6.0,5381.023134543925,5383.741415846303,5385.558572004719,5377.952670888131,174.75
2025-04-16 00:45:00+00:00,5373.5,5377.0,5373.5,5375.75,920.0,5.75,5380.520931254028,5383.428026989585,5385.460974273329,5377.832388169992,174.75
2025-04-16 00:50:00+00:00,5375.5,5380.5,5375.5,5378.5,1779.0,5.681818181818182,5380.328461610788,5383.23477102921,5385.391710847724,5377.860470973429,174.75
2025-04-16 00:55:00+00:00,5378.25,5381.0,5374.25,5377.75,1760.0,5.770833333333333,5380.082893838332,5383.01968196924,5385.315673923867,5377.845599348912,174.75
2025-04-16 01:00:00+00:00,5378.0,5380.25,5377.75,5379.5,1332.0,5.519230769230769,5380.027380139443,5382.881655225348,5385.2578065216385,5377.918108895115,174.75
2025-04-16 01:05:00+00:00,5379.5,5382.5,5379.0,5381.5,1308.0,5.375,5380.167629649972,5382.827472667492,5385.220415411971,5378.075722031071,174.75
2025-04-16 01:10:00+00:00,5381.75,5384.5,5381.25,5383.25,1299.0,5.232142857142857,5380.461188730927,5382.844042366806,5385.200809288469,5378.313736434108,174.75
2025-04-16 01:15:00+00:00,5383.25,5386.0,5383.25,5385.5,1408.0,4.714285714285714,5380.941075518458,5382.948197568108,5385.203786310474,5378.642447170856,174.75
2025-04-16 01:20:00+00:00,5385.75,5387.25,5385.25,5386.75,875.0,4.357142857142857,5381.494306421462,5383.097287859556,5385.219171521316,5378.875743077942,174.75
2025-04-16 01:25:00+00:00,5386.5,5387.25,5386.25,5386.75,560.0,4.214285714285714,5381.994848667037,5383.240531472907,5385.2344036454815,5379.024123987706,174.75
2025-04-16 01:30:00+00:00,5387.25,5388.5,5385.5,5387.0,1061.0,4.214285714285714,5382.471529746367,5383.3879616112245,5385.251971768413,5379.29906483858,174.75
2025-04-16 01:35:00+00:00,5387.25,5391.0,5387.0,5388.5,1722.0,4.214285714285714,5383.045669770523,5383.588433704902,5385.284290457284,5379.804218844548,174.75
2025-04-16 01:40:00+00:00,5388.75,5389.75,5385.75,5387.0,1129.0,3.6785714285714284,5383.422272649521,5383.722220618435,5385.301362194028,5380.062575577361,174.75
2025-04-16 01:45:00+00:00,5387.25,5387.5,5386.25,5386.25,421.0,3.4107142857142856,5383.691580016233,5383.821349221635,5385.310801376178,5380.144227286521,174.75
2025-04-16 01:50:00+00:00,5386.25,5387.5,5384.5,5385.25,990.0,3.25,5383.840000967069,5383.877374742356,5385.31019638736,5380.302605043615,174.75
2025-04-16 01:55:00+00:00,5385.25,5386.25,5384.25,5385.0,666.0,3.142857142857143,5383.950477065443,5383.921399262264,5385.307109856142,5380.3933285723615,174.75
