ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-24 00:00:00+00:00,5411.75,5412.5,5408.0,5409.25,500.0,4.5,5409.25,5409.25,5409.25,5409.916666666667,188.0
2025-04-24 00:00:15+00:00,5409.25,5410.75,5408.25,5410.5,163.0,3.5,5409.369047619048,5409.299019607844,5409.262437810946,5409.896178984415,188.0
2025-04-24 00:00:30+00:00,5410.75,5411.25,5409.75,5410.75,141.0,2.8333333333333335,5409.500566893425,5409.355920799693,5409.277239424768,5410.016687396352,188.0
2025-04-24 00:00:45+00:00,5410.25,5411.25,5410.0,5410.5,74.0,2.4375,5409.595750998813,5409.400786650685,5409.289406196661,5410.064445709948,188.0
2025-04-24 00:01:00+00:00,5410.25,5412.5,5410.0,5411.25,170.0,2.45,5409.753298522736,5409.473304821247,5409.308914592714,5410.256758905853,188.0
2025-04-24 00:01:15+00:00,5412.25,5412.5,5411.5,5412.0,97.0,2.25,5409.967270092,5409.572390906688,5409.3356915619415,5410.404439592431,188.0
2025-04-24 00:01:30+00:00,5412.25,5412.75,5412.0,5412.5,63.0,2.0357142857142856,5410.208482464191,5409.687199106426,5409.367177218041,5410.509381898455,188.0
2025-04-24 00:01:45+00:00,5412.25,5412.25,5411.5,5412.25,53.0,1.90625,5410.4029127056965,5409.787701102253,5409.395862021843,5410.572032778219,188.0
2025-04-24 00:02:00+00:00,5412.25,5413.75,5412.0,5412.25,96.0,1.8888888888888888,5410.578825781345,5409.884261843341,5409.424261404711,5410.720216163106,188.0
2025-04-24 00:02:15+00:00,5412.25,5412.5,5411.25,5411.5,73.0,1.825,5410.666556659312,5409.9476241239945,5409.444915520087,5410.772785547786,188.0
2025-04-24 00:02:30+00:00,5411.75,5413.75,5411.5,5413.75,73.0,1.8636363636363635,5410.9602179298545,5410.096736903446,5409.48775218158,5410.88096030162,188.0
2025-04-24 00:02:45+00:00,5413.75,5415.75,5413.5,5415.0,207.0,1.8958333333333333,5411.344959079392,5410.289021730761,5409.542600418579,5411.349317738792,188.0
2025-04-24 00:03:00+00:00,5415.5,5416.5,5414.25,5415.75,283.0,1.9230769230769231,5411.764486786116,5410.50317774132,5409.604365588543,5411.938702124101,188.0
2025-04-24 00:03:15+00:00,5415.5,5416.5,5415.5,5415.75,115.0,1.8571428571428572,5412.144059473152,5410.708935476954,5409.665516179702,5412.155716318785,188.0
2025-04-24 00:03:30+00:00,5415.75,5416.0,5415.25,5415.5,33.0,1.5892857142857142,5412.463672856661,5410.896820360211,5409.723570745078,5412.208547407753,188.0
