ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-13 22:00:00+00:00,5447.25,5477.0,5430.5,5442.5,12288.0,46.5,5442.5,5442.5,5442.5,5450.0,67.25
2025-04-13 22:05:00+00:00,5442.25,5442.5,5430.5,5436.25,5347.0,29.25,5441.904761904762,5442.254901960785,5442.437810945274,5445.881480956432,67.25
2025-04-13 22:10:00+00:00,5436.0,5444.5,5431.0,5432.75,4236.0,24.0,5441.032879818595,5441.8821607074215,5442.341414816466,5443.983764650298,67.25
2025-04-13 22:15:00+00:00,5432.75,5435.75,5414.25,5426.75,6870.0,23.375,5439.672605550157,5441.288742640464,5442.18627636058,5439.585484731453,67.25
2025-04-13 22:20:00+00:00,5426.5,5431.5,5417.75,5421.0,5496.0,21.45,5437.894262164427,5440.493105674172,5441.9754676405755,5436.989935352592,67.25
2025-04-13 22:25:00+00:00,5421.0,5421.25,5411.0,5413.5,4891.0,19.583333333333332,5435.570999101148,5439.434552510478,5441.692129654102,5434.272443433518,67.25
2025-04-13 22:30:00+00:00,5413.75,5422.75,5411.25,5415.75,4493.0,18.428571428571427,5433.683284901039,5438.505746529675,5441.433999010777,5432.450450089024,67.25
2025-04-13 22:35:00+00:00,5415.25,5423.0,5411.75,5422.5,3433.0,17.53125,5432.618210148559,5437.878070195178,5441.245601010671,5431.475202249898,67.25
2025-04-13 22:40:00+00:00,5422.75,5429.25,5421.0,5423.75,3579.0,16.5,5431.77361870584,5437.32402822674,5441.071515428475,5430.993940052272,67.25
2025-04-13 22:45:00+00:00,5423.75,5427.5,5416.25,5419.5,3509.0,15.975,5430.604702638617,5436.625046727652,5440.856873483914,5430.35162320072,67.25
2025-04-13 22:50:00+00:00,5419.25,5425.25,5416.75,5418.0,2277.0,15.295454545454545,5429.404254768272,5435.894652738332,5440.629441906959,5429.933844685893,67.25
2025-04-13 22:55:00+00:00,5417.75,5419.75,5414.25,5415.75,1702.0,14.479166666666666,5428.103849552246,5435.1046663564375,5440.381885271069,5429.542891840586,67.25
2025-04-13 23:00:00+00:00,5416.0,5425.0,5409.75,5421.5,4163.0,14.538461538461538,5427.474911499651,5434.571150028734,5440.194005815636,5428.82150579068,67.25
2025-04-13 23:05:00+00:00,5421.5,5431.0,5421.25,5425.5,2477.0,14.196428571428571,5427.28682469016,5434.215418655059,5440.047796802545,5428.710400549714,67.25
2025-04-13 23:10:00+00:00,5425.75,5432.0,5423.5,5428.25,2469.0,11.482142857142858,5427.3785556720495,5433.981480668585,5439.930405789584,5428.681250929644,67.25
2025-04-13 23:15:00+00:00,5428.5,5438.75,5428.0,5437.5,3176.0,11.392857142857142,5428.342502750902,5434.1194618188365,5439.9062226474,5428.955010936568,67.25
2025-04-13 23:20:00+00:00,5437.25,5440.0,5432.75,5437.75,2227.0,10.946428571428571,5429.238454869864,5434.261835865157,5439.884767695684,5429.196568134777,67.25
2025-04-13 23:25:00+00:00,5437.0,5442.25,5435.5,5436.5,2085.0,9.892857142857142,5429.9300305965435,5434.3496070077,5439.85108841513,5429.444552628996,67.25
2025-04-13 23:30:00+00:00,5436.5,5438.25,5428.5,5429.5,2580.0,9.607142857142858,5429.889075301635,5434.159426340731,5439.748092510502,5429.532628054197,67.25
2025-04-13 23:35:00+00:00,5429.75,5433.0,5428.0,5429.75,1820.0,9.232142857142858,5429.875830034813,5433.986507660703,5439.648609002936,5429.549130202145,67.25
2025-04-13 23:40:00+00:00,5430.0,5430.75,5425.5,5430.0,2067.0,8.785714285714286,5429.8876557457825,5433.83017402695,5439.552602943205,5429.528784052883,67.25
2025-04-13 23:45:00+00:00,5430.0,5432.0,5428.0,5430.25,1440.0,8.267857142857142,5429.922164722375,5433.689775045501,5439.46003972984,5429.538448814927,67.25
2025-04-13 23:50:00+00:00,5430.5,5431.75,5427.75,5429.75,973.0,7.964285714285714,5429.905768082149,5433.535274063324,5439.3634224190955,5429.540911066452,67.25
2025-04-13 23:55:00+00:00,5429.75,5431.25,5428.5,5430.0,886.0,7.357142857142857,5429.914742550515,5433.396635864763,5439.270254036816,5429.544851687893,67.25
