ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-11 00:00:00+00:00,5274.5,5278.25,5247.75,5255.0,7958.0,30.5,5255.0,5255.0,5255.0,5260.333333333333,211.0
2025-04-11 00:05:00+00:00,5255.25,5257.5,5245.0,5251.25,4639.0,21.5,5254.642857142857,5254.85294117647,5254.962686567164,5256.988284247572,211.0
2025-04-11 00:10:00+00:00,5251.0,5264.25,5250.75,5257.0,2978.0,18.833333333333332,5254.867346938776,5254.937139561706,5254.982958342616,5257.054258962012,211.0
2025-04-11 00:15:00+00:00,5256.75,5257.75,5231.0,5236.5,6032.0,20.8125,5253.118075801749,5254.214114480855,5254.799048309357,5252.781787537989,211.0
2025-04-11 00:20:00+00:00,5236.25,5250.75,5236.25,5246.25,4226.0,19.55,5252.463973344439,5253.901796265919,5254.71398315205,5251.413344043149,211.0
2025-04-11 00:25:00+00:00,5246.25,5246.25,5231.5,5231.5,4018.0,18.75,5250.467404454493,5253.023294451569,5254.482998245065,5249.394763436177,211.0
2025-04-11 00:30:00+00:00,5231.25,5244.25,5231.0,5242.0,4601.0,17.964285714285715,5249.660984982636,5252.5910083946455,5254.358789307304,5248.017691280622,211.0
2025-04-11 00:35:00+00:00,5241.5,5253.25,5231.5,5239.25,5551.0,18.4375,5248.669462603338,5252.067831594855,5254.208453095291,5247.090139072902,211.0
2025-04-11 00:40:00+00:00,5239.25,5245.25,5214.5,5221.0,5898.0,19.805555555555557,5246.034275688734,5250.849485257802,5253.878020726183,5244.497970269347,211.0
2025-04-11 00:45:00+00:00,5220.75,5229.5,5206.75,5225.75,6350.0,20.1,5244.102439908855,5249.865191718281,5253.598139922938,5241.601781146133,211.0
2025-04-11 00:50:00+00:00,5225.5,5233.25,5214.75,5228.5,4306.0,19.954545454545453,5242.616493250868,5249.027341062661,5253.348407187386,5240.3758626989875,211.0
2025-04-11 00:55:00+00:00,5228.75,5236.5,5217.25,5230.75,4532.0,19.895833333333332,5241.4863510365,5248.310582589616,5253.123547414378,5239.470101000179,211.0
2025-04-11 01:00:00+00:00,5230.25,5240.0,5223.25,5236.25,4659.0,19.653846153846153,5240.987650937786,5247.837618566495,5252.955651420205,5239.023430370505,211.0
2025-04-11 01:05:00+00:00,5236.0,5243.5,5227.75,5238.0,3581.0,19.375,5240.7031127532355,5247.451829603103,5252.806838968263,5238.888785116376,211.0
2025-04-11 01:10:00+00:00,5237.75,5253.25,5235.0,5251.75,4378.0,18.5,5241.755197252927,5247.620385304942,5252.796323157633,5239.350770618801,211.0
2025-04-11 01:15:00+00:00,5251.75,5261.5,5244.75,5258.25,4366.0,18.803571428571427,5243.326130847887,5248.0372329400425,5252.850588598851,5240.216586826858,211.0
2025-04-11 01:20:00+00:00,5258.5,5259.75,5245.25,5252.75,3673.0,18.875,5244.223642195707,5248.2220473345515,5252.84958771727,5240.772247775629,211.0
2025-04-11 01:25:00+00:00,5252.75,5259.5,5245.75,5250.75,3779.0,17.946428571428573,5244.84520008183,5248.321182733196,5252.828696297197,5241.26835623112,211.0
2025-04-11 01:30:00+00:00,5250.75,5258.25,5242.25,5245.25,4964.0,18.053571428571427,5244.883752454989,5248.20074419464,5252.753286383791,5241.669637561839,211.0
2025-04-11 01:35:00+00:00,5245.25,5256.0,5239.25,5251.25,3716.0,18.196428571428573,5245.49006174499,5248.320322853673,5252.738328310321,5241.952215912106,211.0
2025-04-11 01:40:00+00:00,5252.0,5258.0,5248.75,5254.0,2863.0,17.910714285714285,5246.300532054991,5248.543055290784,5252.750882257482,5242.295273244872,211.0
2025-04-11 01:45:00+00:00,5254.25,5267.5,5250.5,5263.0,4235.0,17.571428571428573,5247.890957573563,5249.109994298988,5252.852863528552,5243.049359347699,211.0
2025-04-11 01:50:00+00:00,5263.25,5269.75,5259.25,5262.5,3349.0,16.125,5249.282294947509,5249.635092561773,5252.948854936229,5243.714473524952,211.0
2025-04-11 01:55:00+00:00,5262.75,5273.75,5258.25,5270.5,3513.0,15.607142857142858,5251.303028762032,5250.453324226017,5253.12349319557,5244.486983620703,211.0
2025-04-11 02:00:00+00:00,5270.25,5271.0,5255.5,5255.5,3504.0,15.392857142857142,5251.702740308505,5250.651233079899,5253.147140029444,5244.9946769768985,211.0
2025-04-11 02:05:00+00:00,5256.0,5258.5,5248.75,5257.0,3677.0,14.714285714285714,5252.207241231505,5250.900204331668,5253.1854769445745,5245.305657182159,211.0
2025-04-11 02:10:00+00:00,5257.0,5263.25,5252.5,5255.75,3157.0,14.285714285714286,5252.5446468285045,5251.090392397093,5253.210994586917,5245.621642490062,211.0
