ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-08 00:00:00+00:00,5148.0,5174.0,5137.5,5140.25,49311.0,36.5,5140.25,5140.25,5140.25,5150.583333333333,378.0
2025-04-08 01:00:00+00:00,5140.5,5187.5,5126.0,5184.75,55495.0,49.0,5144.488095238095,5141.995098039216,5140.692786069652,5158.790616313315,378.0
2025-04-08 02:00:00+00:00,5184.5,5186.75,5172.0,5178.75,22316.0,37.583333333333336,5147.751133786848,5143.436466743561,5141.071464815228,5162.367589140091,378.0
2025-04-08 03:00:00+00:00,5178.25,5183.0,5162.25,5170.75,19429.0,33.375,5149.941501997624,5144.507585694794,5141.366773623036,5163.644606087073,378.0
2025-04-08 04:00:00+00:00,5170.75,5173.25,5148.75,5166.5,16668.0,31.6,5151.518501807374,5145.370033314607,5141.616855477534,5163.561758537098,378.0
2025-04-08 05:00:00+00:00,5166.0,5167.25,5141.0,5163.0,24166.0,30.708333333333332,5152.611977825719,5146.061404557171,5141.829623084723,5162.726272113563,378.0
2025-04-08 06:00:00+00:00,5163.25,5176.75,5151.5,5171.75,32281.0,29.928571428571427,5154.4346466042225,5147.06880045689,5142.12733827791,5163.305332489628,378.0
2025-04-08 07:00:00+00:00,5171.0,5191.75,5161.75,5187.0,58087.0,29.9375,5157.536108832392,5148.634729850737,5142.573832424399,5166.831574576453,378.0
2025-04-08 08:00:00+00:00,5187.0,5189.0,5152.0,5180.5,36673.0,30.72222222222222,5159.72314608645,5149.884348287963,5142.951207226147,5167.648223005307,378.0
2025-04-08 09:00:00+00:00,5180.5,5183.75,5158.0,5159.25,26800.0,30.225,5159.678084554407,5150.251628747259,5143.113384268673,5167.597311361581,378.0
2025-04-08 10:00:00+00:00,5159.0,5180.75,5151.5,5170.5,28453.0,30.136363636363637,5160.708743168273,5151.045682521877,5143.385887907792,5167.596235517841,378.0
2025-04-08 11:00:00+00:00,5170.5,5238.0,5163.25,5235.5,72307.0,33.854166666666664,5167.83172000939,5154.357616540627,5144.302446237068,5174.9013984605845,378.0
2025-04-08 12:00:00+00:00,5235.0,5247.75,5210.25,5223.5,77873.0,34.13461538461539,5173.133460960877,5157.069082558642,5145.090481597893,5182.730546808526,378.0
2025-04-08 13:00:00+00:00,5223.5,5287.0,5217.5,5280.0,318813.0,36.660714285714285,5183.311226583651,5161.889902850459,5146.4328648655755,5212.6739879635115,378.0
2025-04-08 14:00:00+00:00,5280.0,5304.5,5231.5,5232.0,306476.0,39.267857142857146,5187.948252623303,5164.639318424951,5147.28427914552,5224.269330106968,378.0
2025-04-08 15:00:00+00:00,5231.75,5246.75,5192.0,5220.75,273542.0,38.785714285714285,5191.07222856394,5166.839737310247,5148.015281343077,5223.414011870105,378.0
2025-04-08 16:00:00+00:00,5220.75,5226.5,5120.75,5123.75,323132.0,45.285714285714285,5184.660587748327,5165.149943690237,5147.773835757574,5211.093296846635,378.0
2025-04-08 17:00:00+00:00,5123.25,5142.75,5069.25,5118.75,314176.0,49.05357142857143,5178.383388915153,5163.330338055325,5147.485041371927,5195.683484371094,378.0
2025-04-08 18:00:00+00:00,5118.75,5129.0,5064.25,5067.5,218402.0,51.92857142857143,5167.823066161329,5159.572285582568,5146.6891703135,5185.239019668191,378.0
2025-04-08 19:00:00+00:00,5067.5,5072.25,4940.5,5017.75,376138.0,59.464285714285715,5153.530393193583,5154.010627324428,5145.40619349446,5160.394491986155,378.0
2025-04-08 20:00:00+00:00,5017.75,5037.75,4989.5,5012.0,74550.0,61.107142857142854,5140.051308127528,5148.4415831156275,5144.078768683571,5156.364513182693,378.0
2025-04-08 22:00:00+00:00,5007.0,5014.0,4948.75,4975.75,59832.0,63.625,5124.403564496334,5141.669364169917,5142.403855562342,5152.564706526578,378.0
2025-04-08 23:00:00+00:00,4975.5,4975.5,4926.5,4956.5,60920.0,64.5,5108.412748830017,5134.4078204769785,5140.554065954757,5148.289119966922,378.0
