ts,open,high,low,close,volume
2025-04-21 00:00:00+00:00,5292.75,5297.75,5292.5,5293.5,1187.0
2025-04-21 00:00:15+00:00,5293.5,5294.25,5292.75,5293.75,199.0
2025-04-21 00:00:30+00:00,5294.0,5294.0,5292.0,5292.25,81.0
2025-04-21 00:00:45+00:00,5292.25,5293.25,5292.25,5292.75,129.0
2025-04-21 00:01:00+00:00,5292.5,5293.75,5292.25,5293.5,89.0
2025-04-21 00:01:15+00:00,5293.25,5293.25,5291.0,5291.25,317.0
2025-04-21 00:01:30+00:00,5291.5,5292.0,5290.5,5292.0,196.0
2025-04-21 00:01:45+00:00,5291.75,5292.75,5291.25,5292.75,166.0
2025-04-21 00:02:00+00:00,5292.25,5294.75,5292.25,5294.5,172.0
2025-04-21 00:02:15+00:00,5294.5,5294.5,5292.25,5292.75,149.0
2025-04-21 00:02:30+00:00,5292.5,5293.25,5292.5,5292.5,101.0
2025-04-21 00:02:45+00:00,5292.5,5292.75,5292.25,5292.75,75.0
2025-04-21 00:03:00+00:00,5292.75,5293.0,5292.25,5293.0,70.0
2025-04-21 00:03:15+00:00,5292.5,5293.0,5292.5,5292.5,32.0
2025-04-21 00:03:30+00:00,5292.5,5293.25,5292.25,5293.25,43.0
2025-04-21 00:03:45+00:00,5293.0,5294.0,5292.75,5293.75,94.0
2025-04-21 00:04:00+00:00,5294.0,5295.0,5294.0,5294.25,115.0
2025-04-21 00:04:15+00:00,5294.25,5294.5,5293.25,5294.25,42.0
2025-04-21 00:04:30+00:00,5294.5,5294.5,5293.5,5293.5,62.0
2025-04-21 00:04:45+00:00,5293.25,5294.25,5293.25,5293.75,33.0
2025-04-21 00:05:00+00:00,5293.75,5294.5,5293.75,5294.25,58.0
2025-04-21 00:05:15+00:00,5294.0,5294.75,5293.75,5294.75,46.0
2025-04-21 00:05:30+00:00,5294.0,5294.25,5293.5,5294.25,71.0
2025-04-21 00:05:45+00:00,5294.25,5295.75,5294.0,5295.5,96.0
2025-04-21 00:06:00+00:00,5295.5,5297.25,5295.25,5296.5,271.0
2025-04-21 00:06:15+00:00,5296.75,5296.75,5295.25,5296.0,71.0
2025-04-21 00:06:30+00:00,5295.5,5296.25,5295.25,5295.75,58.0
2025-04-21 00:06:45+00:00,5295.75,5295.75,5295.0,5295.5,28.0
2025-04-21 00:07:00+00:00,5295.5,5296.0,5295.25,5295.25,51.0
2025-04-21 00:07:15+00:00,5295.0,5295.5,5295.0,5295.5,41.0
2025-04-21 00:07:30+00:00,5295.75,5296.5,5295.25,5296.5,56.0
2025-04-21 00:07:45+00:00,5296.25,5296.5,5295.25,5295.75,41.0
2025-04-21 00:08:00+00:00,5295.75,5297.0,5295.25,5296.25,46.0
2025-04-21 00:08:15+00:00,5296.25,5296.5,5296.0,5296.25,21.0
2025-04-21 00:08:30+00:00,5296.0,5296.5,5296.0,5296.0,65.0
2025-04-21 00:08:45+00:00,5296.25,5297.25,5296.25,5297.0,95.0
2025-04-21 00:09:00+00:00,5296.75,5297.5,5296.25,5296.5,138.0
2025-04-21 00:09:15+00:00,5296.75,5296.75,5295.25,5295.25,90.0
2025-04-21 00:09:30+00:00,5295.25,5295.5,5294.75,5295.0,85.0
2025-04-21 00:09:45+00:00,5294.75,5295.75,5294.75,5295.75,52.0
2025-04-21 00:10:00+00:00,5295.75,5296.0,5295.0,5295.0,62.0
2025-04-21 00:10:15+00:00,5295.0,5295.25,5294.75,5295.0,54.0
2025-04-21 00:10:30+00:00,5295.0,5295.5,5294.75,5295.5,31.0
2025-04-21 00:10:45+00:00,5295.5,5295.75,5295.25,5295.5,22.0
2025-04-21 00:11:00+00:00,5295.25,5295.5,5294.25,5294.25,105.0
2025-04-21 00:11:15+00:00,5294.0,5294.25,5293.5,5294.0,101.0
2025-04-21 00:11:30+00:00,5293.75,5294.0,5293.5,5293.5,62.0
2025-04-21 00:11:45+00:00,5293.5,5294.25,5293.0,5294.25,81.0
2025-04-21 00:12:00+00:00,5294.5,5294.5,5294.0,5294.25,35.0
2025-04-21 00:12:15+00:00,5294.25,5294.75,5294.25,5294.25,35.0
2025-04-21 00:12:30+00:00,5294.5,5294.75,5294.25,5294.5,27.0
2025-04-21 00:12:45+00:00,5294.75,5295.5,5294.75,5294.75,73.0
2025-04-21 00:13:00+00:00,5294.5,5294.75,5294.25,5294.5,24.0
2025-04-21 00:13:15+00:00,5294.25,5294.75,5294.0,5294.25,20.0
2025-04-21 00:13:30+00:00,5294.75,5295.5,5294.25,5295.25,37.0
2025-04-21 00:13:45+00:00,5295.25,5297.25,5295.25,5296.75,204.0
2025-04-21 00:14:00+00:00,5296.75,5296.75,5296.0,5296.0,47.0
2025-04-21 00:14:15+00:00,5296.25,5297.0,5296.25,5296.5,33.0
2025-04-21 00:14:30+00:00,5297.0,5298.75,5296.5,5296.75,296.0
2025-04-21 00:14:45+00:00,5296.75,5297.25,5296.75,5297.25,37.0
2025-04-21 00:15:00+00:00,5297.5,5297.5,5296.75,5296.75,65.0
2025-04-21 00:15:15+00:00,5297.0,5297.5,5296.75,5297.5,64.0
2025-04-21 00:15:30+00:00,5297.5,5298.25,5296.75,5296.75,129.0
2025-04-21 00:15:45+00:00,5296.75,5297.25,5296.75,5297.25,44.0
2025-04-21 00:16:00+00:00,5297.0,5298.0,5296.75,5297.75,164.0
2025-04-21 00:16:15+00:00,5297.75,5297.75,5297.25,5297.5,39.0
2025-04-21 00:16:30+00:00,5297.75,5298.0,5297.25,5297.75,79.0
2025-04-21 00:16:45+00:00,5297.75,5297.75,5297.25,5297.5,25.0
2025-04-21 00:17:00+00:00,5297.25,5297.25,5297.0,5297.0,28.0
2025-04-21 00:17:15+00:00,5296.75,5297.0,5296.75,5297.0,30.0
2025-04-21 00:17:30+00:00,5296.75,5297.0,5296.5,5297.0,50.0
2025-04-21 00:17:45+00:00,5296.75,5297.0,5296.75,5297.0,22.0
2025-04-21 00:18:00+00:00,5297.0,5297.0,5296.5,5296.5,27.0
2025-04-21 00:18:15+00:00,5296.25,5296.75,5296.25,5296.5,47.0
2025-04-21 00:18:30+00:00,5296.75,5296.75,5295.5,5295.75,86.0
2025-04-21 00:18:45+00:00,5295.75,5296.25,5295.5,5296.0,107.0
2025-04-21 00:19:00+00:00,5296.0,5296.25,5295.75,5296.0,36.0
2025-04-21 00:19:15+00:00,5296.5,5296.75,5296.5,5296.75,44.0
2025-04-21 00:19:30+00:00,5296.75,5296.75,5296.5,5296.5,15.0
2025-04-21 00:19:45+00:00,5296.5,5298.0,5296.5,5297.5,75.0
2025-04-21 00:20:00+00:00,5297.5,5297.75,5296.75,5297.5,95.0
2025-04-21 00:20:15+00:00,5297.5,5297.75,5297.0,5297.75,46.0
2025-04-21 00:20:30+00:00,5297.5,5297.5,5297.25,5297.5,20.0
2025-04-21 00:20:45+00:00,5297.5,5303.0,5297.5,5301.25,761.0
2025-04-21 00:21:00+00:00,5301.25,5302.75,5300.75,5301.5,330.0
2025-04-21 00:21:15+00:00,5301.5,5302.25,5301.5,5301.75,175.0
2025-04-21 00:21:30+00:00,5302.0,5302.25,5301.5,5302.0,168.0
