ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-14 00:00:00+00:00,5430.0,5442.25,5421.5,5426.75,24639.0,20.75,5426.75,5426.75,5426.75,5430.166666666667,106.75
2025-04-14 01:00:00+00:00,5426.5,5433.0,5415.5,5427.5,21925.0,19.125,5426.821428571429,5426.779411764706,5426.757462686567,5427.890856312459,106.75
2025-04-14 02:00:00+00:00,5428.0,5441.5,5427.0,5439.75,14803.0,17.583333333333332,5428.052721088436,5427.288062283737,5426.886741664811,5429.86705259613,106.75
2025-04-14 03:00:00+00:00,5440.0,5445.5,5425.0,5438.0,19095.0,18.3125,5429.000080984775,5427.70813827261,5426.997321349739,5431.362058072962,106.75
2025-04-14 04:00:00+00:00,5438.25,5457.5,5434.25,5454.75,11641.0,19.3,5431.452454224321,5428.76860343839,5427.273467405961,5433.5702718695375,106.75
2025-04-14 05:00:00+00:00,5454.75,5458.0,5445.25,5447.75,12558.0,18.208333333333332,5433.004601441052,5429.512971931002,5427.477213998937,5435.581627826984,106.75
2025-04-14 06:00:00+00:00,5447.25,5469.5,5441.5,5458.25,21326.0,19.607142857142858,5435.408925113333,5430.639914208218,5427.78341087457,5439.108404703131,106.75
2025-04-14 07:00:00+00:00,5458.25,5468.75,5445.5,5466.75,24803.0,20.0625,5438.393789388253,5432.0559960039745,5428.171138129549,5442.599630280522,106.75
2025-04-14 08:00:00+00:00,5466.75,5473.75,5462.5,5467.75,16982.0,19.083333333333332,5441.189618970325,5433.455760866564,5428.5649576506485,5445.170673592733,106.75
2025-04-14 09:00:00+00:00,5467.75,5474.75,5444.5,5455.25,19021.0,20.2,5442.528702877913,5434.3104369110115,5428.830480460095,5446.494046439999,106.75
2025-04-14 10:00:00+00:00,5455.25,5466.75,5449.75,5466.75,14956.0,19.90909090909091,5444.835493080016,5435.582576639992,5429.2077891122335,5447.57557534362,106.75
2025-04-14 11:00:00+00:00,5466.25,5482.75,5451.5,5452.75,29287.0,20.854166666666668,5445.589255643824,5436.255808928619,5429.442039966838,5449.446324743041,106.75
2025-04-14 12:00:00+00:00,5453.0,5481.75,5450.25,5480.0,32063.0,21.673076923076923,5448.866469392031,5437.9712674020075,5429.945104245775,5452.032377229357,106.75
2025-04-14 13:00:00+00:00,5480.25,5497.75,5444.0,5458.0,205726.0,23.964285714285715,5449.736329449933,5438.7567078960465,5430.22425743736,5458.417510265024,106.75
2025-04-14 14:00:00+00:00,5458.0,5492.0,5449.5,5477.25,225580.0,25.517857142857142,5452.356679026129,5440.266248762868,5430.692175273804,5463.127614168485,106.75
2025-04-14 15:00:00+00:00,5477.25,5484.5,5404.75,5410.0,225280.0,29.964285714285715,5448.32270959507,5439.079337046677,5430.486282982523,5455.768164371497,106.75
2025-04-14 16:00:00+00:00,5410.0,5433.0,5391.0,5407.75,227626.0,31.928571428571427,5444.458642014587,5437.850735593867,5430.2600513110565,5446.803513679668,106.75
2025-04-14 17:00:00+00:00,5407.75,5447.25,5405.5,5442.25,172754.0,33.44642857142857,5444.248295156055,5438.023255766657,5430.379354283086,5444.82258783974,106.75
2025-04-14 18:00:00+00:00,5442.25,5466.25,5440.5,5460.5,101316.0,33.625,5445.796076569764,5438.904696716984,5430.679062200667,5445.6014934888435,106.75
2025-04-14 19:00:00+00:00,5460.5,5479.25,5435.75,5442.75,164977.0,35.82142857142857,5445.505974039311,5439.055492924162,5430.799171034492,5446.327586206897,106.75
2025-04-14 20:00:00+00:00,5442.5,5448.0,5405.75,5432.0,51235.0,36.839285714285715,5444.219690797471,5438.7788069271355,5430.811119581414,5445.7724258001435,106.75
2025-04-14 22:00:00+00:00,5432.0,5434.75,5413.0,5415.5,22386.0,36.732142857142854,5441.484482150093,5437.865912537836,5430.658770132843,5445.4394757905575,106.75
2025-04-14 23:00:00+00:00,5415.0,5428.0,5413.75,5421.5,13841.0,36.94642857142857,5439.581198135798,5437.224112046157,5430.56763809172,5445.238072194143,106.75
