ts,open,high,low,close,volume
2025-04-10 00:00:00+00:00,5514.25,5518.25,5506.75,5514.5,3983.0
2025-04-10 00:05:00+00:00,5514.75,5515.25,5504.25,5506.0,2489.0
2025-04-10 00:10:00+00:00,5506.25,5509.0,5502.5,5507.5,2539.0
2025-04-10 00:15:00+00:00,5507.5,5511.5,5502.5,5505.5,2952.0
2025-04-10 00:20:00+00:00,5505.75,5506.75,5501.0,5502.5,2664.0
2025-04-10 00:25:00+00:00,5502.0,5503.0,5493.5,5496.25,2703.0
2025-04-10 00:30:00+00:00,5496.75,5497.5,5490.25,5492.0,2699.0
2025-04-10 00:35:00+00:00,5492.0,5492.0,5481.75,5490.75,3701.0
2025-04-10 00:40:00+00:00,5491.0,5493.0,5475.5,5483.5,4547.0
2025-04-10 00:45:00+00:00,5483.25,5488.0,5479.5,5480.75,2936.0
2025-04-10 00:50:00+00:00,5480.75,5492.75,5480.75,5491.75,3158.0
2025-04-10 00:55:00+00:00,5492.0,5498.0,5491.25,5496.5,2518.0
2025-04-10 01:00:00+00:00,5496.5,5506.75,5491.25,5492.75,4491.0
2025-04-10 01:05:00+00:00,5492.5,5495.0,5486.5,5487.75,2938.0
2025-04-10 01:10:00+00:00,5487.75,5492.25,5477.0,5478.25,3246.0
2025-04-10 01:15:00+00:00,5478.5,5482.75,5473.75,5480.0,3907.0
2025-04-10 01:20:00+00:00,5480.25,5482.5,5473.75,5475.25,3011.0
2025-04-10 01:25:00+00:00,5475.25,5476.0,5464.25,5464.75,3873.0
2025-04-10 01:30:00+00:00,5464.75,5473.75,5464.25,5468.0,4097.0
2025-04-10 01:35:00+00:00,5468.25,5473.75,5465.5,5467.5,2715.0
2025-04-10 01:40:00+00:00,5467.25,5472.75,5464.25,5469.25,2623.0
2025-04-10 01:45:00+00:00,5469.25,5474.5,5466.5,5474.0,2226.0
2025-04-10 01:50:00+00:00,5474.25,5479.0,5471.25,5477.0,2391.0
2025-04-10 01:55:00+00:00,5477.0,5478.25,5472.75,5475.5,1676.0
2025-04-10 02:00:00+00:00,5475.75,5478.25,5470.25,5472.5,2842.0
2025-04-10 02:05:00+00:00,5472.25,5472.75,5466.75,5470.0,2156.0
