ts,open,high,low,close,volume,atr14,ema20,ema50,ema200,vwap,adr
2025-04-20 22:00:00+00:00,5284.25,5302.25,5273.0,5300.25,2204.0,29.25,5300.25,5300.25,5300.25,5291.833333333333,36.5
2025-04-20 22:00:15+00:00,5299.75,5309.5,5297.75,5306.0,627.0,20.5,5300.797619047618,5300.475490196079,5300.307213930349,5294.620246085011,36.5
2025-04-20 22:00:30+00:00,5306.25,5307.25,5296.0,5297.0,447.0,17.416666666666668,5300.435941043083,5300.3391964629,5300.274306329052,5295.365212527963,36.5
2025-04-20 22:00:45+00:00,5297.0,5300.75,5297.0,5300.25,213.0,14.0,5300.418232372314,5300.335698562394,5300.274064475031,5295.607323594003,36.5
2025-04-20 22:01:00+00:00,5300.75,5301.25,5295.5,5300.0,403.0,12.35,5300.378400717808,5300.3225339128885,5300.271337465329,5295.949815956172,36.5
2025-04-20 22:01:15+00:00,5300.0,5300.25,5296.25,5298.0,406.0,10.958333333333334,5300.151886363731,5300.231454151599,5300.24873709254,5296.159127906977,36.5
2025-04-20 22:01:30+00:00,5298.25,5299.0,5296.75,5298.5,136.0,9.714285714285714,5299.9945638529,5300.163553988791,5300.231336723461,5296.21812067929,36.5
2025-04-20 22:01:45+00:00,5298.5,5298.5,5294.25,5294.75,263.0,9.03125,5299.495081581195,5299.951257753936,5300.176796059546,5296.196584379655,36.5
2025-04-20 22:02:00+00:00,5295.25,5296.0,5293.5,5293.5,365.0,8.305555555555555,5298.924121430605,5299.698267253782,5300.110360277859,5296.062286071617,36.5
2025-04-20 22:02:15+00:00,5293.75,5294.5,5290.25,5292.0,452.0,7.9,5298.264681294357,5299.396374420301,5300.029660175593,5295.749894247039,36.5
2025-04-20 22:02:30+00:00,5292.0,5296.0,5291.5,5295.5,399.0,7.590909090909091,5298.001378313941,5299.243575423427,5299.984588930064,5295.654339250494,36.5
2025-04-20 22:02:45+00:00,5295.5,5296.5,5293.5,5295.25,563.0,7.208333333333333,5297.739342284042,5299.086964622508,5299.937478592452,5295.604713388906,36.5
2025-04-20 22:03:00+00:00,5295.25,5295.5,5292.25,5294.25,918.0,6.903846153846154,5297.407023971276,5298.897279735351,5299.880886765662,5295.405534523166,36.5
2025-04-20 22:03:15+00:00,5294.25,5294.5,5293.0,5293.5,344.0,6.517857142857143,5297.034926450202,5298.685621706514,5299.817395355059,5295.3282515073215,36.5
2025-04-20 22:03:30+00:00,5293.5,5293.5,5291.5,5292.0,352.0,4.571428571428571,5296.555409645421,5298.4234404631225,5299.73961032665,5295.197973306971,36.5
